"No.","Time","Source","Destination","Source Port","Destination Port","Protocol","Length","Stream index","Info"
"2416","8.302535","163.117.139.71","188.114.96.5","50051","443","TCP","66","3","50051  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"2421","8.332368","188.114.96.5","163.117.139.71","443","50051","TCP","66","3","443  >  50051 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM WS=8192"
"2422","8.332521","163.117.139.71","188.114.96.5","50051","443","TCP","54","3","50051  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"2423","8.333842","163.117.139.71","188.114.96.5","50051","443","TLSv1.3","571","3","Client Hello (SNI=api.llama-api.com)"
"2578","8.359226","188.114.96.5","163.117.139.71","443","50051","TCP","60","3","443  >  50051 [ACK] Seq=1 Ack=518 Win=131072 Len=0"
"2580","8.359226","188.114.96.5","163.117.139.71","443","50051","TLSv1.3","1514","3","Server Hello, Change Cipher Spec"
"2602","8.370804","188.114.96.5","163.117.139.71","443","50051","TLSv1.3","1438","3","Application Data"
"2603","8.370899","163.117.139.71","188.114.96.5","50051","443","TCP","54","3","50051  >  443 [ACK] Seq=518 Ack=2845 Win=65280 Len=0"
"2604","8.376087","163.117.139.71","188.114.96.5","50051","443","TLSv1.3","134","3","Change Cipher Spec, Application Data"
"2605","8.376514","163.117.139.71","188.114.96.5","50051","443","TLSv1.3","391","3","Application Data"
"2606","8.376574","163.117.139.71","188.114.96.5","50051","443","TLSv1.3","433","3","Application Data"
"2608","8.396135","188.114.96.5","163.117.139.71","443","50051","TCP","60","3","443  >  50051 [ACK] Seq=2845 Ack=1314 Win=131072 Len=0"
"2827","10.403566","188.114.96.5","163.117.139.71","443","50051","TLSv1.3","860","3","Application Data, Application Data"
"2828","10.404840","188.114.96.5","163.117.139.71","443","50051","TLSv1.3","528","3","Application Data"
"2829","10.404840","188.114.96.5","163.117.139.71","443","50051","TLSv1.3","81","3","Application Data"
"2830","10.404924","163.117.139.71","188.114.96.5","50051","443","TCP","54","3","50051  >  443 [ACK] Seq=1314 Ack=4152 Win=64000 Len=0"
"2831","10.405597","163.117.139.71","188.114.96.5","50051","443","TCP","54","3","50051  >  443 [FIN, ACK] Seq=1314 Ack=4152 Win=64000 Len=0"
"2834","10.428532","188.114.96.5","163.117.139.71","443","50051","TCP","60","3","443  >  50051 [FIN, ACK] Seq=4152 Ack=1315 Win=131072 Len=0"
"2835","10.428643","163.117.139.71","188.114.96.5","50051","443","TCP","54","3","50051  >  443 [ACK] Seq=1315 Ack=4153 Win=64000 Len=0"
"4404","20.418729","163.117.139.71","188.114.96.5","50061","443","TCP","66","7","50061  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"4405","20.438209","188.114.96.5","163.117.139.71","443","50061","TCP","66","7","443  >  50061 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM WS=8192"
"4406","20.438410","163.117.139.71","188.114.96.5","50061","443","TCP","54","7","50061  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"4407","20.439430","163.117.139.71","188.114.96.5","50061","443","TLSv1.3","571","7","Client Hello (SNI=api.llama-api.com)"
"4409","20.459042","188.114.96.5","163.117.139.71","443","50061","TCP","60","7","443  >  50061 [ACK] Seq=1 Ack=518 Win=131072 Len=0"
"4412","20.464457","188.114.96.5","163.117.139.71","443","50061","TLSv1.3","1514","7","Server Hello, Change Cipher Spec"
"4413","20.464713","188.114.96.5","163.117.139.71","443","50061","TLSv1.3","1437","7","Application Data"
"4414","20.464768","163.117.139.71","188.114.96.5","50061","443","TCP","54","7","50061  >  443 [ACK] Seq=518 Ack=2844 Win=65280 Len=0"
"4415","20.471894","163.117.139.71","188.114.96.5","50061","443","TLSv1.3","134","7","Change Cipher Spec, Application Data"
"4416","20.472424","163.117.139.71","188.114.96.5","50061","443","TLSv1.3","391","7","Application Data"
"4417","20.472489","163.117.139.71","188.114.96.5","50061","443","TLSv1.3","253","7","Application Data"
"4420","20.491907","188.114.96.5","163.117.139.71","443","50061","TCP","60","7","443  >  50061 [ACK] Seq=2844 Ack=1134 Win=131072 Len=0"
"4545","22.189034","188.114.96.5","163.117.139.71","443","50061","TLSv1.3","860","7","Application Data, Application Data"
"4546","22.189034","188.114.96.5","163.117.139.71","443","50061","TLSv1.3","483","7","Application Data"
"4547","22.189034","188.114.96.5","163.117.139.71","443","50061","TLSv1.3","81","7","Application Data"
"4548","22.189170","163.117.139.71","188.114.96.5","50061","443","TCP","54","7","50061  >  443 [ACK] Seq=1134 Ack=4106 Win=64256 Len=0"
"4549","22.191539","163.117.139.71","188.114.96.5","50061","443","TCP","54","7","50061  >  443 [FIN, ACK] Seq=1134 Ack=4106 Win=64256 Len=0"
"4555","22.211647","188.114.96.5","163.117.139.71","443","50061","TCP","60","7","443  >  50061 [FIN, ACK] Seq=4106 Ack=1135 Win=131072 Len=0"
"4556","22.211759","163.117.139.71","188.114.96.5","50061","443","TCP","54","7","50061  >  443 [ACK] Seq=1135 Ack=4107 Win=64256 Len=0"
"5749","32.205029","163.117.139.71","188.114.96.5","50071","443","TCP","66","8","50071  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"5751","32.224828","188.114.96.5","163.117.139.71","443","50071","TCP","66","8","443  >  50071 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM WS=8192"
"5752","32.225020","163.117.139.71","188.114.96.5","50071","443","TCP","54","8","50071  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"5754","32.225804","163.117.139.71","188.114.96.5","50071","443","TLSv1.3","571","8","Client Hello (SNI=api.llama-api.com)"
"5758","32.249112","188.114.96.5","163.117.139.71","443","50071","TCP","60","8","443  >  50071 [ACK] Seq=1 Ack=518 Win=131072 Len=0"
"5793","32.482661","188.114.96.5","163.117.139.71","443","50071","TLSv1.3","1514","8","Server Hello, Change Cipher Spec"
"5795","32.482819","188.114.96.5","163.117.139.71","443","50071","TLSv1.3","1439","8","Application Data"
"5796","32.482861","163.117.139.71","188.114.96.5","50071","443","TCP","54","8","50071  >  443 [ACK] Seq=518 Ack=2846 Win=65280 Len=0"
"5797","32.489562","163.117.139.71","188.114.96.5","50071","443","TLSv1.3","134","8","Change Cipher Spec, Application Data"
"5798","32.490069","163.117.139.71","188.114.96.5","50071","443","TLSv1.3","391","8","Application Data"
"5799","32.490143","163.117.139.71","188.114.96.5","50071","443","TLSv1.3","329","8","Application Data"
"5804","32.509192","188.114.96.5","163.117.139.71","443","50071","TCP","60","8","443  >  50071 [ACK] Seq=2846 Ack=598 Win=131072 Len=0"
"5805","32.509745","188.114.96.5","163.117.139.71","443","50071","TCP","60","8","443  >  50071 [ACK] Seq=2846 Ack=935 Win=131072 Len=0"
"5806","32.509745","188.114.96.5","163.117.139.71","443","50071","TCP","60","8","443  >  50071 [ACK] Seq=2846 Ack=1210 Win=131072 Len=0"
"6676","39.301515","188.114.96.5","163.117.139.71","443","50071","TLSv1.3","860","8","Application Data, Application Data"
"6677","39.301515","188.114.96.5","163.117.139.71","443","50071","TLSv1.3","603","8","Application Data"
"6678","39.301515","188.114.96.5","163.117.139.71","443","50071","TLSv1.3","81","8","Application Data"
"6679","39.301640","163.117.139.71","188.114.96.5","50071","443","TCP","54","8","50071  >  443 [ACK] Seq=1210 Ack=4228 Win=64000 Len=0"
"6680","39.303563","163.117.139.71","188.114.96.5","50071","443","TCP","54","8","50071  >  443 [FIN, ACK] Seq=1210 Ack=4228 Win=64000 Len=0"
"6686","39.324041","188.114.96.5","163.117.139.71","443","50071","TCP","60","8","443  >  50071 [FIN, ACK] Seq=4228 Ack=1211 Win=131072 Len=0"
"6687","39.324138","163.117.139.71","188.114.96.5","50071","443","TCP","54","8","50071  >  443 [ACK] Seq=1211 Ack=4229 Win=64000 Len=0"
"7874","49.318228","163.117.139.71","188.114.96.5","50083","443","TCP","66","11","50083  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"7876","49.337834","188.114.96.5","163.117.139.71","443","50083","TCP","66","11","443  >  50083 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM WS=8192"
"7877","49.337973","163.117.139.71","188.114.96.5","50083","443","TCP","54","11","50083  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"7878","49.338816","163.117.139.71","188.114.96.5","50083","443","TLSv1.3","571","11","Client Hello (SNI=api.llama-api.com)"
"7884","49.358394","188.114.96.5","163.117.139.71","443","50083","TCP","60","11","443  >  50083 [ACK] Seq=1 Ack=518 Win=131072 Len=0"
"7886","49.363383","188.114.96.5","163.117.139.71","443","50083","TLSv1.3","1514","11","Server Hello, Change Cipher Spec"
"7887","49.363539","188.114.96.5","163.117.139.71","443","50083","TLSv1.3","1438","11","Application Data"
"7888","49.363585","163.117.139.71","188.114.96.5","50083","443","TCP","54","11","50083  >  443 [ACK] Seq=518 Ack=2845 Win=65280 Len=0"
"7889","49.369774","163.117.139.71","188.114.96.5","50083","443","TLSv1.3","134","11","Change Cipher Spec, Application Data"
"7890","49.370153","163.117.139.71","188.114.96.5","50083","443","TLSv1.3","391","11","Application Data"
"7891","49.370215","163.117.139.71","188.114.96.5","50083","443","TLSv1.3","269","11","Application Data"
"7892","49.389591","188.114.96.5","163.117.139.71","443","50083","TCP","60","11","443  >  50083 [ACK] Seq=2845 Ack=1150 Win=131072 Len=0"
"8049","50.709950","188.114.96.5","163.117.139.71","443","50083","TLSv1.3","1514","11","Application Data"
"8050","50.709950","188.114.96.5","163.117.139.71","443","50083","TLSv1.3","354","11","Application Data"
"8051","50.710074","163.117.139.71","188.114.96.5","50083","443","TCP","54","11","50083  >  443 [ACK] Seq=1150 Ack=4605 Win=65280 Len=0"
"8052","50.713050","188.114.96.5","163.117.139.71","443","50083","TLSv1.3","88","11","Application Data"
"8053","50.713169","188.114.96.5","163.117.139.71","443","50083","TLSv1.3","81","11","Application Data"
"8054","50.713200","163.117.139.71","188.114.96.5","50083","443","TCP","54","11","50083  >  443 [ACK] Seq=1150 Ack=4666 Win=65280 Len=0"
"8055","50.714034","163.117.139.71","188.114.96.5","50083","443","TCP","54","11","50083  >  443 [FIN, ACK] Seq=1150 Ack=4666 Win=65280 Len=0"
"8058","50.733689","188.114.96.5","163.117.139.71","443","50083","TCP","60","11","443  >  50083 [FIN, ACK] Seq=4666 Ack=1151 Win=131072 Len=0"
"8059","50.733792","163.117.139.71","188.114.96.5","50083","443","TCP","54","11","50083  >  443 [ACK] Seq=1151 Ack=4667 Win=65280 Len=0"
"9209","60.728618","163.117.139.71","188.114.96.5","50092","443","TCP","66","13","50092  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"9212","60.748676","188.114.96.5","163.117.139.71","443","50092","TCP","66","13","443  >  50092 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM WS=8192"
"9213","60.748856","163.117.139.71","188.114.96.5","50092","443","TCP","54","13","50092  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"9214","60.749766","163.117.139.71","188.114.96.5","50092","443","TLSv1.3","571","13","Client Hello (SNI=api.llama-api.com)"
"9216","60.769650","188.114.96.5","163.117.139.71","443","50092","TCP","60","13","443  >  50092 [ACK] Seq=1 Ack=518 Win=131072 Len=0"
"9217","60.774834","188.114.96.5","163.117.139.71","443","50092","TLSv1.3","1514","13","Server Hello, Change Cipher Spec"
"9218","60.775112","188.114.96.5","163.117.139.71","443","50092","TLSv1.3","1438","13","Application Data"
"9219","60.775190","163.117.139.71","188.114.96.5","50092","443","TCP","54","13","50092  >  443 [ACK] Seq=518 Ack=2845 Win=65280 Len=0"
"9222","60.782485","163.117.139.71","188.114.96.5","50092","443","TLSv1.3","134","13","Change Cipher Spec, Application Data"
"9223","60.783008","163.117.139.71","188.114.96.5","50092","443","TLSv1.3","391","13","Application Data"
"9224","60.783087","163.117.139.71","188.114.96.5","50092","443","TLSv1.3","619","13","Application Data"
"9227","60.802695","188.114.96.5","163.117.139.71","443","50092","TCP","60","13","443  >  50092 [ACK] Seq=2845 Ack=935 Win=131072 Len=0"
"9228","60.844766","188.114.96.5","163.117.139.71","443","50092","TCP","60","13","443  >  50092 [ACK] Seq=2845 Ack=1500 Win=131072 Len=0"
"9409","62.352816","188.114.96.5","163.117.139.71","443","50092","TLSv1.3","1514","13","Application Data"
"9410","62.352816","188.114.96.5","163.117.139.71","443","50092","TLSv1.3","444","13","Application Data"
"9411","62.352816","188.114.96.5","163.117.139.71","443","50092","TLSv1.3","88","13","Application Data"
"9412","62.352816","188.114.96.5","163.117.139.71","443","50092","TLSv1.3","81","13","Application Data"
"9413","62.352993","163.117.139.71","188.114.96.5","50092","443","TCP","54","13","50092  >  443 [ACK] Seq=1500 Ack=4756 Win=65280 Len=0"
"9414","62.354850","163.117.139.71","188.114.96.5","50092","443","TCP","54","13","50092  >  443 [FIN, ACK] Seq=1500 Ack=4756 Win=65280 Len=0"
"9418","62.374824","188.114.96.5","163.117.139.71","443","50092","TCP","60","13","443  >  50092 [FIN, ACK] Seq=4756 Ack=1501 Win=131072 Len=0"
"9419","62.374922","163.117.139.71","188.114.96.5","50092","443","TCP","54","13","50092  >  443 [ACK] Seq=1501 Ack=4757 Win=65280 Len=0"
"10745","72.368044","163.117.139.71","188.114.96.5","50102","443","TCP","66","15","50102  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"10748","72.387623","188.114.96.5","163.117.139.71","443","50102","TCP","66","15","443  >  50102 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM WS=8192"
"10749","72.387764","163.117.139.71","188.114.96.5","50102","443","TCP","54","15","50102  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"10750","72.388417","163.117.139.71","188.114.96.5","50102","443","TLSv1.3","571","15","Client Hello (SNI=api.llama-api.com)"
"10751","72.408022","188.114.96.5","163.117.139.71","443","50102","TCP","60","15","443  >  50102 [ACK] Seq=1 Ack=518 Win=131072 Len=0"
"10753","72.414606","188.114.96.5","163.117.139.71","443","50102","TLSv1.3","1514","15","Server Hello, Change Cipher Spec"
"10754","72.414606","188.114.96.5","163.117.139.71","443","50102","TLSv1.3","1438","15","Application Data"
"10755","72.414762","163.117.139.71","188.114.96.5","50102","443","TCP","54","15","50102  >  443 [ACK] Seq=518 Ack=2845 Win=65280 Len=0"
"10757","72.420224","163.117.139.71","188.114.96.5","50102","443","TLSv1.3","134","15","Change Cipher Spec, Application Data"
"10758","72.420644","163.117.139.71","188.114.96.5","50102","443","TLSv1.3","391","15","Application Data"
"10759","72.420730","163.117.139.71","188.114.96.5","50102","443","TLSv1.3","351","15","Application Data"
"10764","72.440254","188.114.96.5","163.117.139.71","443","50102","TCP","60","15","443  >  50102 [ACK] Seq=2845 Ack=935 Win=131072 Len=0"
"10767","72.481872","188.114.96.5","163.117.139.71","443","50102","TCP","60","15","443  >  50102 [ACK] Seq=2845 Ack=1232 Win=131072 Len=0"
"11237","75.389868","188.114.96.5","163.117.139.71","443","50102","TLSv1.3","1514","15","Application Data"
"11238","75.389868","188.114.96.5","163.117.139.71","443","50102","TLSv1.3","429","15","Application Data"
"11239","75.390022","163.117.139.71","188.114.96.5","50102","443","TCP","54","15","50102  >  443 [ACK] Seq=1232 Ack=4680 Win=65280 Len=0"
"11240","75.391253","188.114.96.5","163.117.139.71","443","50102","TLSv1.3","88","15","Application Data"
"11241","75.391383","188.114.96.5","163.117.139.71","443","50102","TLSv1.3","81","15","Application Data"
"11242","75.391423","163.117.139.71","188.114.96.5","50102","443","TCP","54","15","50102  >  443 [ACK] Seq=1232 Ack=4741 Win=65280 Len=0"
"11243","75.392133","163.117.139.71","188.114.96.5","50102","443","TCP","54","15","50102  >  443 [FIN, ACK] Seq=1232 Ack=4741 Win=65280 Len=0"
"11248","75.412006","188.114.96.5","163.117.139.71","443","50102","TCP","60","15","443  >  50102 [FIN, ACK] Seq=4741 Ack=1233 Win=131072 Len=0"
"11249","75.412161","163.117.139.71","188.114.96.5","50102","443","TCP","54","15","50102  >  443 [ACK] Seq=1233 Ack=4742 Win=65280 Len=0"
"12515","85.405911","163.117.139.71","188.114.96.5","50114","443","TCP","66","19","50114  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"12518","85.425804","188.114.96.5","163.117.139.71","443","50114","TCP","66","19","443  >  50114 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM WS=8192"
"12519","85.425965","163.117.139.71","188.114.96.5","50114","443","TCP","54","19","50114  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"12520","85.426720","163.117.139.71","188.114.96.5","50114","443","TLSv1.3","571","19","Client Hello (SNI=api.llama-api.com)"
"12522","85.446654","188.114.96.5","163.117.139.71","443","50114","TCP","60","19","443  >  50114 [ACK] Seq=1 Ack=518 Win=131072 Len=0"
"12525","85.453986","188.114.96.5","163.117.139.71","443","50114","TLSv1.3","1514","19","Server Hello, Change Cipher Spec"
"12526","85.454192","188.114.96.5","163.117.139.71","443","50114","TLSv1.3","1438","19","Application Data"
"12527","85.454239","163.117.139.71","188.114.96.5","50114","443","TCP","54","19","50114  >  443 [ACK] Seq=518 Ack=2845 Win=65280 Len=0"
"12528","85.460271","163.117.139.71","188.114.96.5","50114","443","TLSv1.3","134","19","Change Cipher Spec, Application Data"
"12530","85.460763","163.117.139.71","188.114.96.5","50114","443","TLSv1.3","391","19","Application Data"
"12531","85.460816","163.117.139.71","188.114.96.5","50114","443","TLSv1.3","335","19","Application Data"
"12533","85.480753","188.114.96.5","163.117.139.71","443","50114","TCP","60","19","443  >  50114 [ACK] Seq=2845 Ack=1216 Win=131072 Len=0"
"12736","87.431492","188.114.96.5","163.117.139.71","443","50114","TLSv1.3","860","19","Application Data, Application Data"
"12737","87.431492","188.114.96.5","163.117.139.71","443","50114","TLSv1.3","505","19","Application Data"
"12738","87.431492","188.114.96.5","163.117.139.71","443","50114","TLSv1.3","81","19","Application Data"
"12739","87.431662","163.117.139.71","188.114.96.5","50114","443","TCP","54","19","50114  >  443 [ACK] Seq=1216 Ack=4129 Win=64000 Len=0"
"12740","87.433568","163.117.139.71","188.114.96.5","50114","443","TCP","54","19","50114  >  443 [FIN, ACK] Seq=1216 Ack=4129 Win=64000 Len=0"
"12742","87.454948","188.114.96.5","163.117.139.71","443","50114","TCP","60","19","443  >  50114 [FIN, ACK] Seq=4129 Ack=1217 Win=131072 Len=0"
"12743","87.455043","163.117.139.71","188.114.96.5","50114","443","TCP","54","19","50114  >  443 [ACK] Seq=1217 Ack=4130 Win=64000 Len=0"
"13997","97.446584","163.117.139.71","188.114.96.5","50126","443","TCP","66","22","50126  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"14000","97.466195","188.114.96.5","163.117.139.71","443","50126","TCP","66","22","443  >  50126 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM WS=8192"
"14001","97.466373","163.117.139.71","188.114.96.5","50126","443","TCP","54","22","50126  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"14002","97.467195","163.117.139.71","188.114.96.5","50126","443","TLSv1.3","571","22","Client Hello (SNI=api.llama-api.com)"
"14005","97.486776","188.114.96.5","163.117.139.71","443","50126","TCP","60","22","443  >  50126 [ACK] Seq=1 Ack=518 Win=131072 Len=0"
"14007","97.494586","188.114.96.5","163.117.139.71","443","50126","TLSv1.3","1514","22","Server Hello, Change Cipher Spec"
"14008","97.494586","188.114.96.5","163.117.139.71","443","50126","TLSv1.3","1438","22","Application Data"
"14009","97.494732","163.117.139.71","188.114.96.5","50126","443","TCP","54","22","50126  >  443 [ACK] Seq=518 Ack=2845 Win=65280 Len=0"
"14010","97.500087","163.117.139.71","188.114.96.5","50126","443","TLSv1.3","134","22","Change Cipher Spec, Application Data"
"14011","97.500455","163.117.139.71","188.114.96.5","50126","443","TLSv1.3","391","22","Application Data"
"14012","97.500496","163.117.139.71","188.114.96.5","50126","443","TLSv1.3","435","22","Application Data"
"14013","97.519929","188.114.96.5","163.117.139.71","443","50126","TCP","60","22","443  >  50126 [ACK] Seq=2845 Ack=1316 Win=131072 Len=0"
"14386","99.271374","188.114.96.5","163.117.139.71","443","50126","TLSv1.3","860","22","Application Data, Application Data"
"14387","99.271374","188.114.96.5","163.117.139.71","443","50126","TLSv1.3","591","22","Application Data, Application Data"
"14388","99.271573","163.117.139.71","188.114.96.5","50126","443","TCP","54","22","50126  >  443 [ACK] Seq=1316 Ack=4188 Win=64000 Len=0"
"14389","99.273459","163.117.139.71","188.114.96.5","50126","443","TCP","54","22","50126  >  443 [FIN, ACK] Seq=1316 Ack=4188 Win=64000 Len=0"
"14393","99.294133","188.114.96.5","163.117.139.71","443","50126","TCP","60","22","443  >  50126 [FIN, ACK] Seq=4188 Ack=1317 Win=131072 Len=0"
"14394","99.294252","163.117.139.71","188.114.96.5","50126","443","TCP","54","22","50126  >  443 [ACK] Seq=1317 Ack=4189 Win=64000 Len=0"
"15600","109.287815","163.117.139.71","188.114.96.5","50138","443","TCP","66","26","50138  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"15604","109.307508","188.114.96.5","163.117.139.71","443","50138","TCP","66","26","443  >  50138 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM WS=8192"
"15605","109.307691","163.117.139.71","188.114.96.5","50138","443","TCP","54","26","50138  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"15606","109.308598","163.117.139.71","188.114.96.5","50138","443","TLSv1.3","571","26","Client Hello (SNI=api.llama-api.com)"
"15608","109.337491","188.114.96.5","163.117.139.71","443","50138","TCP","60","26","443  >  50138 [ACK] Seq=1 Ack=518 Win=131072 Len=0"
"15609","109.337491","188.114.96.5","163.117.139.71","443","50138","TLSv1.3","1514","26","Server Hello, Change Cipher Spec"
"15610","109.337491","188.114.96.5","163.117.139.71","443","50138","TLSv1.3","1438","26","Application Data"
"15611","109.337706","163.117.139.71","188.114.96.5","50138","443","TCP","54","26","50138  >  443 [ACK] Seq=518 Ack=2845 Win=65280 Len=0"
"15615","109.344723","163.117.139.71","188.114.96.5","50138","443","TLSv1.3","134","26","Change Cipher Spec, Application Data"
"15616","109.345199","163.117.139.71","188.114.96.5","50138","443","TLSv1.3","391","26","Application Data"
"15617","109.345362","163.117.139.71","188.114.96.5","50138","443","TLSv1.3","554","26","Application Data"
"15620","109.364803","188.114.96.5","163.117.139.71","443","50138","TCP","60","26","443  >  50138 [ACK] Seq=2845 Ack=935 Win=131072 Len=0"
"15621","109.406291","188.114.96.5","163.117.139.71","443","50138","TCP","60","26","443  >  50138 [ACK] Seq=2845 Ack=1435 Win=131072 Len=0"
"15840","111.435411","188.114.96.5","163.117.139.71","443","50138","TLSv1.3","1514","26","Application Data"
"15841","111.435411","188.114.96.5","163.117.139.71","443","50138","TLSv1.3","467","26","Application Data"
"15842","111.435411","188.114.96.5","163.117.139.71","443","50138","TLSv1.3","130","26","Application Data"
"15843","111.435411","188.114.96.5","163.117.139.71","443","50138","TLSv1.3","81","26","Application Data"
"15844","111.435562","163.117.139.71","188.114.96.5","50138","443","TCP","54","26","50138  >  443 [ACK] Seq=1435 Ack=4821 Win=65280 Len=0"
"15845","111.437025","163.117.139.71","188.114.96.5","50138","443","TCP","54","26","50138  >  443 [FIN, ACK] Seq=1435 Ack=4821 Win=65280 Len=0"
"15847","111.456999","188.114.96.5","163.117.139.71","443","50138","TCP","60","26","443  >  50138 [FIN, ACK] Seq=4821 Ack=1436 Win=131072 Len=0"
"15848","111.457112","163.117.139.71","188.114.96.5","50138","443","TCP","54","26","50138  >  443 [ACK] Seq=1436 Ack=4822 Win=65280 Len=0"
"17118","121.449708","163.117.139.71","188.114.96.5","50150","443","TCP","66","29","50150  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"17123","121.475451","188.114.96.5","163.117.139.71","443","50150","TCP","66","29","443  >  50150 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM WS=8192"
"17124","121.475598","163.117.139.71","188.114.96.5","50150","443","TCP","54","29","50150  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"17126","121.476586","163.117.139.71","188.114.96.5","50150","443","TLSv1.3","571","29","Client Hello (SNI=api.llama-api.com)"
"17130","121.496280","188.114.96.5","163.117.139.71","443","50150","TCP","60","29","443  >  50150 [ACK] Seq=1 Ack=518 Win=131072 Len=0"
"17132","121.505542","188.114.96.5","163.117.139.71","443","50150","TLSv1.3","1514","29","Server Hello, Change Cipher Spec"
"17133","121.505542","188.114.96.5","163.117.139.71","443","50150","TLSv1.3","1437","29","Application Data"
"17134","121.505726","163.117.139.71","188.114.96.5","50150","443","TCP","54","29","50150  >  443 [ACK] Seq=518 Ack=2844 Win=65280 Len=0"
"17135","121.511008","163.117.139.71","188.114.96.5","50150","443","TLSv1.3","134","29","Change Cipher Spec, Application Data"
"17136","121.511356","163.117.139.71","188.114.96.5","50150","443","TLSv1.3","391","29","Application Data"
"17137","121.511401","163.117.139.71","188.114.96.5","50150","443","TLSv1.3","373","29","Application Data"
"17141","121.531082","188.114.96.5","163.117.139.71","443","50150","TCP","60","29","443  >  50150 [ACK] Seq=2844 Ack=935 Win=131072 Len=0"
"17143","121.571559","188.114.96.5","163.117.139.71","443","50150","TCP","60","29","443  >  50150 [ACK] Seq=2844 Ack=1254 Win=131072 Len=0"
"17321","122.819142","188.114.96.5","163.117.139.71","443","50150","TLSv1.3","860","29","Application Data, Application Data"
"17322","122.820873","188.114.96.5","163.117.139.71","443","50150","TLSv1.3","464","29","Application Data"
"17323","122.820873","188.114.96.5","163.117.139.71","443","50150","TLSv1.3","81","29","Application Data"
"17324","122.820979","163.117.139.71","188.114.96.5","50150","443","TCP","54","29","50150  >  443 [ACK] Seq=1254 Ack=4087 Win=64256 Len=0"
"17325","122.821953","163.117.139.71","188.114.96.5","50150","443","TCP","54","29","50150  >  443 [FIN, ACK] Seq=1254 Ack=4087 Win=64256 Len=0"
"17331","122.842401","188.114.96.5","163.117.139.71","443","50150","TCP","60","29","443  >  50150 [FIN, ACK] Seq=4087 Ack=1255 Win=131072 Len=0"
"17332","122.842503","163.117.139.71","188.114.96.5","50150","443","TCP","54","29","50150  >  443 [ACK] Seq=1255 Ack=4088 Win=64256 Len=0"
"18541","132.870127","163.117.139.71","188.114.96.5","50159","443","TCP","66","30","50159  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"18543","132.890199","188.114.96.5","163.117.139.71","443","50159","TCP","66","30","443  >  50159 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM WS=8192"
"18544","132.890451","163.117.139.71","188.114.96.5","50159","443","TCP","54","30","50159  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"18545","132.891394","163.117.139.71","188.114.96.5","50159","443","TLSv1.3","571","30","Client Hello (SNI=api.llama-api.com)"
"18547","132.911579","188.114.96.5","163.117.139.71","443","50159","TCP","60","30","443  >  50159 [ACK] Seq=1 Ack=518 Win=131072 Len=0"
"18549","132.916010","188.114.96.5","163.117.139.71","443","50159","TLSv1.3","1514","30","Server Hello, Change Cipher Spec"
