"No.","Time","Source","Destination","Source Port","Destination Port","Protocol","Length","Stream index","Info"
"1319","50.162960","192.168.1.37","160.79.104.10","59976","443","TCP","66","57","59976  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"1320","50.169495","160.79.104.10","192.168.1.37","443","59976","TCP","66","57","443  >  59976 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 SACK_PERM WS=8192"
"1321","50.169557","192.168.1.37","160.79.104.10","59976","443","TCP","54","57","59976  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"1322","50.170018","192.168.1.37","160.79.104.10","59976","443","TLSv1.3","571","57","Client Hello (SNI=api.anthropic.com)"
"1323","50.176716","160.79.104.10","192.168.1.37","443","59976","TCP","60","57","443  >  59976 [ACK] Seq=1 Ack=518 Win=73728 Len=0"
"1324","50.179356","160.79.104.10","192.168.1.37","443","59976","TLSv1.3","1506","57","Server Hello, Change Cipher Spec"
"1325","50.179356","160.79.104.10","192.168.1.37","443","59976","TLSv1.3","1459","57","Application Data"
"1326","50.179382","192.168.1.37","160.79.104.10","59976","443","TCP","54","57","59976  >  443 [ACK] Seq=518 Ack=2858 Win=65280 Len=0"
"1327","50.181059","192.168.1.37","160.79.104.10","59976","443","TLSv1.3","134","57","Change Cipher Spec, Application Data"
"1328","50.181338","192.168.1.37","160.79.104.10","59976","443","TLSv1.3","727","57","Application Data"
"1329","50.181438","192.168.1.37","160.79.104.10","59976","443","TLSv1.3","485","57","Application Data"
"1330","50.187498","160.79.104.10","192.168.1.37","443","59976","TCP","60","57","443  >  59976 [ACK] Seq=2858 Ack=1271 Win=73728 Len=0"
"1332","50.230296","160.79.104.10","192.168.1.37","443","59976","TCP","60","57","443  >  59976 [ACK] Seq=2858 Ack=1702 Win=73728 Len=0"
"1415","55.083069","160.79.104.10","192.168.1.37","443","59976","TLSv1.3","1506","57","Application Data"
"1416","55.083069","160.79.104.10","192.168.1.37","443","59976","TLSv1.3","125","57","Application Data"
"1417","55.083069","160.79.104.10","192.168.1.37","443","59976","TLSv1.3","723","57","Application Data"
"1418","55.083069","160.79.104.10","192.168.1.37","443","59976","TLSv1.3","81","57","Application Data"
"1419","55.083184","192.168.1.37","160.79.104.10","59976","443","TCP","54","57","59976  >  443 [ACK] Seq=1702 Ack=5077 Win=65280 Len=0"
"1554","65.119974","192.168.1.37","160.79.104.10","59976","443","TCP","54","57","59976  >  443 [FIN, ACK] Seq=1702 Ack=5077 Win=65280 Len=0"
"1555","65.124343","192.168.1.37","160.79.104.10","59978","443","TCP","66","59","59978  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"1556","65.126699","160.79.104.10","192.168.1.37","443","59976","TCP","60","57","443  >  59976 [FIN, ACK] Seq=5077 Ack=1703 Win=73728 Len=0"
"1557","65.126748","192.168.1.37","160.79.104.10","59976","443","TCP","54","57","59976  >  443 [ACK] Seq=1703 Ack=5078 Win=65280 Len=0"
"1558","65.130337","160.79.104.10","192.168.1.37","443","59978","TCP","66","59","443  >  59978 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 SACK_PERM WS=8192"
"1559","65.130455","192.168.1.37","160.79.104.10","59978","443","TCP","54","59","59978  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"1560","65.131206","192.168.1.37","160.79.104.10","59978","443","TLSv1.3","571","59","Client Hello (SNI=api.anthropic.com)"
"1561","65.137229","160.79.104.10","192.168.1.37","443","59978","TCP","60","59","443  >  59978 [ACK] Seq=1 Ack=518 Win=73728 Len=0"
"1562","65.140967","160.79.104.10","192.168.1.37","443","59978","TLSv1.3","1506","59","Server Hello, Change Cipher Spec"
"1563","65.140967","160.79.104.10","192.168.1.37","443","59978","TLSv1.3","1457","59","Application Data"
"1564","65.141000","192.168.1.37","160.79.104.10","59978","443","TCP","54","59","59978  >  443 [ACK] Seq=518 Ack=2856 Win=65280 Len=0"
"1565","65.151414","192.168.1.37","160.79.104.10","59978","443","TLSv1.3","134","59","Change Cipher Spec, Application Data"
"1566","65.152740","192.168.1.37","160.79.104.10","59978","443","TLSv1.3","727","59","Application Data"
"1567","65.153097","192.168.1.37","160.79.104.10","59978","443","TLSv1.3","305","59","Application Data"
"1568","65.158531","160.79.104.10","192.168.1.37","443","59978","TCP","60","59","443  >  59978 [ACK] Seq=2856 Ack=1271 Win=73728 Len=0"
"1572","65.200471","160.79.104.10","192.168.1.37","443","59978","TCP","60","59","443  >  59978 [ACK] Seq=2856 Ack=1522 Win=73728 Len=0"
"1710","68.137305","160.79.104.10","192.168.1.37","443","59978","TLSv1.3","1506","59","Application Data"
"1711","68.137305","160.79.104.10","192.168.1.37","443","59978","TLSv1.3","475","59","Application Data"
"1712","68.137305","160.79.104.10","192.168.1.37","443","59978","TLSv1.3","164","59","Application Data"
"1713","68.137305","160.79.104.10","192.168.1.37","443","59978","TLSv1.3","81","59","Application Data"
"1714","68.137352","192.168.1.37","160.79.104.10","59978","443","TCP","54","59","59978  >  443 [ACK] Seq=1522 Ack=4866 Win=65280 Len=0"
"1922","78.162808","192.168.1.37","160.79.104.10","59978","443","TCP","54","59","59978  >  443 [FIN, ACK] Seq=1522 Ack=4866 Win=65280 Len=0"
"1923","78.165309","192.168.1.37","160.79.104.10","59986","443","TCP","66","68","59986  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"1924","78.170016","160.79.104.10","192.168.1.37","443","59978","TCP","60","59","443  >  59978 [FIN, ACK] Seq=4866 Ack=1523 Win=73728 Len=0"
"1925","78.170103","192.168.1.37","160.79.104.10","59978","443","TCP","54","59","59978  >  443 [ACK] Seq=1523 Ack=4867 Win=65280 Len=0"
"1926","78.171839","160.79.104.10","192.168.1.37","443","59986","TCP","66","68","443  >  59986 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 SACK_PERM WS=8192"
"1927","78.171899","192.168.1.37","160.79.104.10","59986","443","TCP","54","68","59986  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"1928","78.172165","192.168.1.37","160.79.104.10","59986","443","TLSv1.3","571","68","Client Hello (SNI=api.anthropic.com)"
"1929","78.178985","160.79.104.10","192.168.1.37","443","59986","TCP","60","68","443  >  59986 [ACK] Seq=1 Ack=518 Win=73728 Len=0"
"1930","78.183327","160.79.104.10","192.168.1.37","443","59986","TLSv1.3","1506","68","Server Hello, Change Cipher Spec"
"1931","78.183327","160.79.104.10","192.168.1.37","443","59986","TLSv1.3","1457","68","Application Data"
"1932","78.183379","192.168.1.37","160.79.104.10","59986","443","TCP","54","68","59986  >  443 [ACK] Seq=518 Ack=2856 Win=65280 Len=0"
"1933","78.192264","192.168.1.37","160.79.104.10","59986","443","TLSv1.3","134","68","Change Cipher Spec, Application Data"
"1934","78.193322","192.168.1.37","160.79.104.10","59986","443","TLSv1.3","727","68","Application Data"
"1935","78.193618","192.168.1.37","160.79.104.10","59986","443","TLSv1.3","381","68","Application Data"
"1936","78.199710","160.79.104.10","192.168.1.37","443","59986","TCP","60","68","443  >  59986 [ACK] Seq=2856 Ack=1271 Win=73728 Len=0"
"1937","78.241691","160.79.104.10","192.168.1.37","443","59986","TCP","60","68","443  >  59986 [ACK] Seq=2856 Ack=1598 Win=73728 Len=0"
"2042","83.215538","160.79.104.10","192.168.1.37","443","59986","TLSv1.3","1506","68","Application Data"
"2043","83.215538","160.79.104.10","192.168.1.37","443","59986","TLSv1.3","475","68","Application Data"
"2044","83.215538","160.79.104.10","192.168.1.37","443","59986","TLSv1.3","361","68","Application Data, Application Data"
"2045","83.215645","192.168.1.37","160.79.104.10","59986","443","TCP","54","68","59986  >  443 [ACK] Seq=1598 Ack=5036 Win=65280 Len=0"
"2239","93.241641","192.168.1.37","160.79.104.10","59986","443","TCP","54","68","59986  >  443 [FIN, ACK] Seq=1598 Ack=5036 Win=65280 Len=0"
"2240","93.244241","192.168.1.37","160.79.104.10","59989","443","TCP","66","71","59989  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"2241","93.249247","160.79.104.10","192.168.1.37","443","59986","TCP","60","68","443  >  59986 [FIN, ACK] Seq=5036 Ack=1599 Win=73728 Len=0"
"2242","93.249247","160.79.104.10","192.168.1.37","443","59989","TCP","66","71","443  >  59989 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 SACK_PERM WS=8192"
"2243","93.249314","192.168.1.37","160.79.104.10","59986","443","TCP","54","68","59986  >  443 [ACK] Seq=1599 Ack=5037 Win=65280 Len=0"
"2244","93.249428","192.168.1.37","160.79.104.10","59989","443","TCP","54","71","59989  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"2245","93.249974","192.168.1.37","160.79.104.10","59989","443","TLSv1.3","571","71","Client Hello (SNI=api.anthropic.com)"
"2246","93.256694","160.79.104.10","192.168.1.37","443","59989","TCP","60","71","443  >  59989 [ACK] Seq=1 Ack=518 Win=73728 Len=0"
"2247","93.261243","160.79.104.10","192.168.1.37","443","59989","TLSv1.3","1506","71","Server Hello, Change Cipher Spec"
"2248","93.261243","160.79.104.10","192.168.1.37","443","59989","TLSv1.3","1458","71","Application Data"
"2249","93.261278","192.168.1.37","160.79.104.10","59989","443","TCP","54","71","59989  >  443 [ACK] Seq=518 Ack=2857 Win=65280 Len=0"
"2250","93.273536","192.168.1.37","160.79.104.10","59989","443","TLSv1.3","134","71","Change Cipher Spec, Application Data"
"2251","93.274773","192.168.1.37","160.79.104.10","59989","443","TLSv1.3","727","71","Application Data"
"2252","93.275304","192.168.1.37","160.79.104.10","59989","443","TLSv1.3","321","71","Application Data"
"2253","93.280863","160.79.104.10","192.168.1.37","443","59989","TCP","60","71","443  >  59989 [ACK] Seq=2857 Ack=1271 Win=73728 Len=0"
"2254","93.322641","160.79.104.10","192.168.1.37","443","59989","TCP","60","71","443  >  59989 [ACK] Seq=2857 Ack=1538 Win=73728 Len=0"
"2412","95.961268","160.79.104.10","192.168.1.37","443","59989","TLSv1.3","1506","71","Application Data"
"2413","95.961268","160.79.104.10","192.168.1.37","443","59989","TLSv1.3","125","71","Application Data"
"2414","95.961268","160.79.104.10","192.168.1.37","443","59989","TLSv1.3","546","71","Application Data, Application Data"
"2416","95.961356","192.168.1.37","160.79.104.10","59989","443","TCP","54","71","59989  >  443 [ACK] Seq=1538 Ack=4872 Win=65280 Len=0"
"2660","105.988478","192.168.1.37","160.79.104.10","59989","443","TCP","54","71","59989  >  443 [FIN, ACK] Seq=1538 Ack=4872 Win=65280 Len=0"
"2661","105.989492","192.168.1.37","160.79.104.10","59999","443","TCP","66","80","59999  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"2662","105.995940","160.79.104.10","192.168.1.37","443","59989","TCP","60","71","443  >  59989 [FIN, ACK] Seq=4872 Ack=1539 Win=73728 Len=0"
"2663","105.995940","160.79.104.10","192.168.1.37","443","59999","TCP","66","80","443  >  59999 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 SACK_PERM WS=8192"
"2664","105.996018","192.168.1.37","160.79.104.10","59989","443","TCP","54","71","59989  >  443 [ACK] Seq=1539 Ack=4873 Win=65280 Len=0"
"2665","105.996128","192.168.1.37","160.79.104.10","59999","443","TCP","54","80","59999  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"2666","105.996627","192.168.1.37","160.79.104.10","59999","443","TLSv1.3","571","80","Client Hello (SNI=api.anthropic.com)"
"2667","106.003174","160.79.104.10","192.168.1.37","443","59999","TCP","60","80","443  >  59999 [ACK] Seq=1 Ack=518 Win=73728 Len=0"
"2668","106.009414","160.79.104.10","192.168.1.37","443","59999","TLSv1.3","1506","80","Server Hello, Change Cipher Spec"
"2669","106.009414","160.79.104.10","192.168.1.37","443","59999","TLSv1.3","1458","80","Application Data"
"2670","106.009443","192.168.1.37","160.79.104.10","59999","443","TCP","54","80","59999  >  443 [ACK] Seq=518 Ack=2857 Win=65280 Len=0"
"2671","106.017825","192.168.1.37","160.79.104.10","59999","443","TLSv1.3","134","80","Change Cipher Spec, Application Data"
"2672","106.018436","192.168.1.37","160.79.104.10","59999","443","TLSv1.3","727","80","Application Data"
"2673","106.018637","192.168.1.37","160.79.104.10","59999","443","TLSv1.3","671","80","Application Data"
"2674","106.024419","160.79.104.10","192.168.1.37","443","59999","TCP","60","80","443  >  59999 [ACK] Seq=2857 Ack=1271 Win=73728 Len=0"
"2675","106.066285","160.79.104.10","192.168.1.37","443","59999","TCP","60","80","443  >  59999 [ACK] Seq=2857 Ack=1888 Win=73728 Len=0"
"2816","111.009287","160.79.104.10","192.168.1.37","443","59999","TLSv1.3","1506","80","Application Data"
"2817","111.009287","160.79.104.10","192.168.1.37","443","59999","TLSv1.3","475","80","Application Data"
"2818","111.009287","160.79.104.10","192.168.1.37","443","59999","TLSv1.3","348","80","Application Data, Application Data"
"2819","111.009407","192.168.1.37","160.79.104.10","59999","443","TCP","54","80","59999  >  443 [ACK] Seq=1888 Ack=5024 Win=65280 Len=0"
"3044","121.035363","192.168.1.37","160.79.104.10","59999","443","TCP","54","80","59999  >  443 [FIN, ACK] Seq=1888 Ack=5024 Win=65280 Len=0"
"3045","121.037334","192.168.1.37","160.79.104.10","60004","443","TCP","66","85","60004  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"3046","121.041939","160.79.104.10","192.168.1.37","443","59999","TCP","60","80","443  >  59999 [FIN, ACK] Seq=5024 Ack=1889 Win=73728 Len=0"
"3047","121.041939","160.79.104.10","192.168.1.37","443","60004","TCP","66","85","443  >  60004 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 SACK_PERM WS=8192"
"3048","121.041998","192.168.1.37","160.79.104.10","59999","443","TCP","54","80","59999  >  443 [ACK] Seq=1889 Ack=5025 Win=65280 Len=0"
"3049","121.042112","192.168.1.37","160.79.104.10","60004","443","TCP","54","85","60004  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"3050","121.042452","192.168.1.37","160.79.104.10","60004","443","TLSv1.3","571","85","Client Hello (SNI=api.anthropic.com)"
"3051","121.049695","160.79.104.10","192.168.1.37","443","60004","TCP","60","85","443  >  60004 [ACK] Seq=1 Ack=518 Win=73728 Len=0"
"3052","121.053224","160.79.104.10","192.168.1.37","443","60004","TLSv1.3","1506","85","Server Hello, Change Cipher Spec"
"3053","121.053224","160.79.104.10","192.168.1.37","443","60004","TLSv1.3","1458","85","Application Data"
"3054","121.053291","192.168.1.37","160.79.104.10","60004","443","TCP","54","85","60004  >  443 [ACK] Seq=518 Ack=2857 Win=65280 Len=0"
"3055","121.054821","192.168.1.37","160.79.104.10","60004","443","TLSv1.3","134","85","Change Cipher Spec, Application Data"
"3056","121.055520","192.168.1.37","160.79.104.10","60004","443","TLSv1.3","727","85","Application Data"
"3057","121.055689","192.168.1.37","160.79.104.10","60004","443","TLSv1.3","403","85","Application Data"
"3058","121.061477","160.79.104.10","192.168.1.37","443","60004","TCP","60","85","443  >  60004 [ACK] Seq=2857 Ack=1271 Win=73728 Len=0"
"3067","121.102137","160.79.104.10","192.168.1.37","443","60004","TCP","60","85","443  >  60004 [ACK] Seq=2857 Ack=1620 Win=73728 Len=0"
"3170","125.602059","160.79.104.10","192.168.1.37","443","60004","TLSv1.3","1506","85","Application Data"
"3171","125.602059","160.79.104.10","192.168.1.37","443","60004","TLSv1.3","125","85","Application Data"
"3172","125.602059","160.79.104.10","192.168.1.37","443","60004","TLSv1.3","702","85","Application Data"
"3173","125.602059","160.79.104.10","192.168.1.37","443","60004","TLSv1.3","81","85","Application Data"
"3174","125.602098","192.168.1.37","160.79.104.10","60004","443","TCP","54","85","60004  >  443 [ACK] Seq=1620 Ack=5055 Win=65280 Len=0"
"3341","135.629797","192.168.1.37","160.79.104.10","60004","443","TCP","54","85","60004  >  443 [FIN, ACK] Seq=1620 Ack=5055 Win=65280 Len=0"
"3353","135.637087","160.79.104.10","192.168.1.37","443","60004","TCP","60","85","443  >  60004 [FIN, ACK] Seq=5055 Ack=1621 Win=73728 Len=0"
"3354","135.637139","192.168.1.37","160.79.104.10","60004","443","TCP","54","85","60004  >  443 [ACK] Seq=1621 Ack=5056 Win=65280 Len=0"
"3356","135.649688","192.168.1.37","160.79.104.10","60008","443","TCP","66","88","60008  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"3357","135.656239","160.79.104.10","192.168.1.37","443","60008","TCP","66","88","443  >  60008 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 SACK_PERM WS=8192"
"3358","135.656333","192.168.1.37","160.79.104.10","60008","443","TCP","54","88","60008  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"3359","135.657170","192.168.1.37","160.79.104.10","60008","443","TLSv1.3","571","88","Client Hello (SNI=api.anthropic.com)"
"3360","135.663697","160.79.104.10","192.168.1.37","443","60008","TCP","60","88","443  >  60008 [ACK] Seq=1 Ack=518 Win=73728 Len=0"
"3361","135.666267","160.79.104.10","192.168.1.37","443","60008","TLSv1.3","1506","88","Server Hello, Change Cipher Spec"
"3362","135.666267","160.79.104.10","192.168.1.37","443","60008","TLSv1.3","1457","88","Application Data"
"3363","135.666367","192.168.1.37","160.79.104.10","60008","443","TCP","54","88","60008  >  443 [ACK] Seq=518 Ack=2856 Win=65280 Len=0"
"3364","135.674541","192.168.1.37","160.79.104.10","60008","443","TLSv1.3","134","88","Change Cipher Spec, Application Data"
"3365","135.675725","192.168.1.37","160.79.104.10","60008","443","TLSv1.3","727","88","Application Data"
"3366","135.676070","192.168.1.37","160.79.104.10","60008","443","TLSv1.3","387","88","Application Data"
"3367","135.682384","160.79.104.10","192.168.1.37","443","60008","TCP","60","88","443  >  60008 [ACK] Seq=2856 Ack=1271 Win=73728 Len=0"
"3368","135.724546","160.79.104.10","192.168.1.37","443","60008","TCP","60","88","443  >  60008 [ACK] Seq=2856 Ack=1604 Win=73728 Len=0"
"3427","138.806897","160.79.104.10","192.168.1.37","443","60008","TLSv1.3","1506","88","Application Data"
"3428","138.806897","160.79.104.10","192.168.1.37","443","60008","TLSv1.3","125","88","Application Data"
"3429","138.806965","192.168.1.37","160.79.104.10","60008","443","TCP","54","88","60008  >  443 [ACK] Seq=1604 Ack=4379 Win=65280 Len=0"
"3430","138.809555","160.79.104.10","192.168.1.37","443","60008","TLSv1.3","578","88","Application Data"
"3431","138.809555","160.79.104.10","192.168.1.37","443","60008","TLSv1.3","81","88","Application Data"
"3432","138.809599","192.168.1.37","160.79.104.10","60008","443","TCP","54","88","60008  >  443 [ACK] Seq=1604 Ack=4930 Win=64768 Len=0"
"3590","148.831801","192.168.1.37","160.79.104.10","60008","443","TCP","54","88","60008  >  443 [FIN, ACK] Seq=1604 Ack=4930 Win=64768 Len=0"
"3591","148.833853","192.168.1.37","160.79.104.10","60011","443","TCP","66","89","60011  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"3592","148.839241","160.79.104.10","192.168.1.37","443","60008","TCP","60","88","443  >  60008 [FIN, ACK] Seq=4930 Ack=1605 Win=73728 Len=0"
"3593","148.839241","160.79.104.10","192.168.1.37","443","60011","TCP","66","89","443  >  60011 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 SACK_PERM WS=8192"
"3594","148.839276","192.168.1.37","160.79.104.10","60008","443","TCP","54","88","60008  >  443 [ACK] Seq=1605 Ack=4931 Win=64768 Len=0"
"3595","148.839338","192.168.1.37","160.79.104.10","60011","443","TCP","54","89","60011  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"3596","148.839760","192.168.1.37","160.79.104.10","60011","443","TLSv1.3","571","89","Client Hello (SNI=api.anthropic.com)"
"3597","148.846830","160.79.104.10","192.168.1.37","443","60011","TCP","60","89","443  >  60011 [ACK] Seq=1 Ack=518 Win=73728 Len=0"
"3598","148.849103","160.79.104.10","192.168.1.37","443","60011","TLSv1.3","1506","89","Server Hello, Change Cipher Spec"
"3599","148.849103","160.79.104.10","192.168.1.37","443","60011","TLSv1.3","1459","89","Application Data"
"3600","148.849149","192.168.1.37","160.79.104.10","60011","443","TCP","54","89","60011  >  443 [ACK] Seq=518 Ack=2858 Win=65280 Len=0"
"3601","148.852184","192.168.1.37","160.79.104.10","60011","443","TLSv1.3","134","89","Change Cipher Spec, Application Data"
"3602","148.853211","192.168.1.37","160.79.104.10","60011","443","TLSv1.3","727","89","Application Data"
"3603","148.853461","192.168.1.37","160.79.104.10","60011","443","TLSv1.3","487","89","Application Data"
"3604","148.858802","160.79.104.10","192.168.1.37","443","60011","TCP","60","89","443  >  60011 [ACK] Seq=2858 Ack=1271 Win=73728 Len=0"
"3605","148.901363","160.79.104.10","192.168.1.37","443","60011","TCP","60","89","443  >  60011 [ACK] Seq=2858 Ack=1704 Win=73728 Len=0"
"3798","155.020151","160.79.104.10","192.168.1.37","443","60011","TLSv1.3","1506","89","Application Data"
"3799","155.020151","160.79.104.10","192.168.1.37","443","60011","TLSv1.3","125","89","Application Data"
"3800","155.020227","192.168.1.37","160.79.104.10","60011","443","TCP","54","89","60011  >  443 [ACK] Seq=1704 Ack=4381 Win=65280 Len=0"
"3801","155.024281","160.79.104.10","192.168.1.37","443","60011","TLSv1.3","794","89","Application Data"
"3802","155.024281","160.79.104.10","192.168.1.37","443","60011","TLSv1.3","81","89","Application Data"
"3803","155.024335","192.168.1.37","160.79.104.10","60011","443","TCP","54","89","60011  >  443 [ACK] Seq=1704 Ack=5148 Win=64768 Len=0"
"4016","165.048124","192.168.1.37","160.79.104.10","60011","443","TCP","54","89","60011  >  443 [FIN, ACK] Seq=1704 Ack=5148 Win=64768 Len=0"
"4017","165.050635","192.168.1.37","160.79.104.10","60018","443","TCP","66","95","60018  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"4018","165.056596","160.79.104.10","192.168.1.37","443","60011","TCP","60","89","443  >  60011 [FIN, ACK] Seq=5148 Ack=1705 Win=73728 Len=0"
"4019","165.056596","160.79.104.10","192.168.1.37","443","60018","TCP","66","95","443  >  60018 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 SACK_PERM WS=8192"
"4020","165.056644","192.168.1.37","160.79.104.10","60011","443","TCP","54","89","60011  >  443 [ACK] Seq=1705 Ack=5149 Win=64768 Len=0"
"4021","165.056737","192.168.1.37","160.79.104.10","60018","443","TCP","54","95","60018  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"4022","165.057143","192.168.1.37","160.79.104.10","60018","443","TLSv1.3","571","95","Client Hello (SNI=api.anthropic.com)"
"4023","165.064369","160.79.104.10","192.168.1.37","443","60018","TCP","60","95","443  >  60018 [ACK] Seq=1 Ack=518 Win=73728 Len=0"
"4024","165.066486","160.79.104.10","192.168.1.37","443","60018","TLSv1.3","1506","95","Server Hello, Change Cipher Spec"
"4025","165.066486","160.79.104.10","192.168.1.37","443","60018","TLSv1.3","1459","95","Application Data"
"4026","165.066524","192.168.1.37","160.79.104.10","60018","443","TCP","54","95","60018  >  443 [ACK] Seq=518 Ack=2858 Win=65280 Len=0"
"4027","165.069921","192.168.1.37","160.79.104.10","60018","443","TLSv1.3","134","95","Change Cipher Spec, Application Data"
"4028","165.070559","192.168.1.37","160.79.104.10","60018","443","TLSv1.3","727","95","Application Data"
"4029","165.070711","192.168.1.37","160.79.104.10","60018","443","TLSv1.3","606","95","Application Data"
"4030","165.076866","160.79.104.10","192.168.1.37","443","60018","TCP","60","95","443  >  60018 [ACK] Seq=2858 Ack=1271 Win=73728 Len=0"
"4035","165.117339","160.79.104.10","192.168.1.37","443","60018","TCP","60","95","443  >  60018 [ACK] Seq=2858 Ack=1823 Win=73728 Len=0"
"4351","173.441606","160.79.104.10","192.168.1.37","443","60018","TLSv1.3","1506","95","Application Data"
"4352","173.441606","160.79.104.10","192.168.1.37","443","60018","TLSv1.3","125","95","Application Data"
"4353","173.441606","160.79.104.10","192.168.1.37","443","60018","TLSv1.3","818","95","Application Data"
"4354","173.441606","160.79.104.10","192.168.1.37","443","60018","TLSv1.3","81","95","Application Data"
"4355","173.441698","192.168.1.37","160.79.104.10","60018","443","TCP","54","95","60018  >  443 [ACK] Seq=1823 Ack=5172 Win=65280 Len=0"
"5059","183.458454","192.168.1.37","160.79.104.10","60018","443","TCP","54","95","60018  >  443 [FIN, ACK] Seq=1823 Ack=5172 Win=65280 Len=0"
"5060","183.460653","192.168.1.37","160.79.104.10","60033","443","TCP","66","110","60033  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"5062","183.464689","160.79.104.10","192.168.1.37","443","60018","TCP","60","95","443  >  60018 [FIN, ACK] Seq=5172 Ack=1824 Win=73728 Len=0"
"5063","183.464765","192.168.1.37","160.79.104.10","60018","443","TCP","54","95","60018  >  443 [ACK] Seq=1824 Ack=5173 Win=65280 Len=0"
"5065","183.466385","160.79.104.10","192.168.1.37","443","60033","TCP","66","110","443  >  60033 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 SACK_PERM WS=8192"
"5066","183.466470","192.168.1.37","160.79.104.10","60033","443","TCP","54","110","60033  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"5067","183.467107","192.168.1.37","160.79.104.10","60033","443","TLSv1.3","571","110","Client Hello (SNI=api.anthropic.com)"
"5068","183.473259","160.79.104.10","192.168.1.37","443","60033","TCP","60","110","443  >  60033 [ACK] Seq=1 Ack=518 Win=73728 Len=0"
"5069","183.478029","160.79.104.10","192.168.1.37","443","60033","TLSv1.3","1506","110","Server Hello, Change Cipher Spec"
"5070","183.478029","160.79.104.10","192.168.1.37","443","60033","TLSv1.3","1458","110","Application Data"
"5071","183.478078","192.168.1.37","160.79.104.10","60033","443","TCP","54","110","60033  >  443 [ACK] Seq=518 Ack=2857 Win=65280 Len=0"
"5072","183.480027","192.168.1.37","160.79.104.10","60033","443","TLSv1.3","134","110","Change Cipher Spec, Application Data"
"5073","183.481060","192.168.1.37","160.79.104.10","60033","443","TLSv1.3","727","110","Application Data"
"5074","183.481378","192.168.1.37","160.79.104.10","60033","443","TLSv1.3","425","110","Application Data"
"5075","183.486479","160.79.104.10","192.168.1.37","443","60033","TCP","60","110","443  >  60033 [ACK] Seq=2857 Ack=1271 Win=73728 Len=0"
"5076","183.527078","160.79.104.10","192.168.1.37","443","60033","TCP","60","110","443  >  60033 [ACK] Seq=2857 Ack=1642 Win=73728 Len=0"
"5173","187.990652","160.79.104.10","192.168.1.37","443","60033","TLSv1.3","1506","110","Application Data"
"5174","187.990652","160.79.104.10","192.168.1.37","443","60033","TLSv1.3","475","110","Application Data"
"5175","187.990652","160.79.104.10","192.168.1.37","443","60033","TLSv1.3","283","110","Application Data"
"5176","187.990652","160.79.104.10","192.168.1.37","443","60033","TLSv1.3","81","110","Application Data"
"5177","187.990758","192.168.1.37","160.79.104.10","60033","443","TCP","54","110","60033  >  443 [ACK] Seq=1642 Ack=4986 Win=65280 Len=0"
"5379","198.012385","192.168.1.37","160.79.104.10","60033","443","TCP","54","110","60033  >  443 [FIN, ACK] Seq=1642 Ack=4986 Win=65280 Len=0"
"5380","198.014455","192.168.1.37","160.79.104.10","60036","443","TCP","66","112","60036  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"5382","198.018542","160.79.104.10","192.168.1.37","443","60033","TCP","60","110","443  >  60033 [FIN, ACK] Seq=4986 Ack=1643 Win=73728 Len=0"
