Stream index,Source Port,stream_size
1232,65427,766
1233,3836,586
1233,65433,692
1234,3836,731
1234,65438,866
1235,3836,840
1235,65470,1216
1237,3836,538
1237,65486,1238
1238,3836,503
1238,65494,910
1239,3836,519
1239,65498,769
1240,3836,788
1240,65508,840
1241,3836,1246
1241,65517,801
1242,3836,1013
1242,49186,1270
1244,3836,656
1244,49210,1083
1245,3836,736
1245,49225,690
1246,3836,1121
1246,49230,1170
1247,3836,669
1247,49237,735
1248,3836,539
1248,49242,675
1250,3836,526
1250,49246,746
1251,3836,540
1251,49257,812
1252,3836,577
1252,49261,648
1253,3836,749
1253,49267,833
1254,3836,505
1254,49270,714
1256,3836,1042
1256,49283,958
1257,3836,537
1257,49287,799
1258,3836,557
1258,49307,639
1259,3836,717
1259,49360,735
1260,3836,540
1260,49381,839
1261,3836,498
1261,49383,781
1263,3836,755
1263,49406,881
1264,3836,528
1264,49679,681
1265,3836,1447
1265,49784,944
1266,3836,574
1266,49788,628
1267,3836,745
1267,49808,821
1269,3836,514
1269,49817,809
1270,3836,509
1270,49827,744
1271,3836,741
1271,49832,652
1272,3836,1518
1272,49844,1001
1273,3836,529
1273,49851,845
1275,3836,653
1275,49863,919
1276,3836,637
1276,49885,1082
1277,3836,855
1277,49897,993
1278,3836,597
1278,49900,742
1279,3836,869
1279,49906,845
1280,3836,1062
1280,49908,986
1282,3836,819
1282,49911,944
1283,3836,504
1283,49914,756
