Stream index,Source Port,stream_size
669,57950,1051
671,3836,2243
671,57961,812
673,3836,4820
673,57973,730
676,3836,1840
676,58054,824
678,3836,2934
678,58064,841
682,3836,2713
682,58077,757
684,3836,1866
684,58082,750
686,3836,1671
686,58089,661
687,3836,6359
687,58091,719
691,3836,1976
691,58191,787
693,3836,1942
693,58211,778
694,3836,1914
694,58231,824
696,3836,1419
696,58240,613
697,3836,1726
697,58241,759
698,3836,1844
698,58242,839
700,3836,1702
700,58246,842
701,3836,2422
701,58258,850
703,3836,2134
703,58264,990
705,3836,2113
705,58272,797
706,3836,2053
706,58273,958
709,3836,1581
709,58291,769
711,3836,1261
711,58303,830
712,3836,1486
712,58308,716
715,3836,13863
715,58316,755
727,3836,2212
727,58372,794
730,3836,1277
730,58376,793
731,3836,20236
731,58378,827
745,3836,1213
745,58465,723
746,3836,1476
746,58470,691
747,3836,1863
747,58483,971
749,3836,1934
749,58496,691
751,3836,1949
751,58508,709
753,3836,2798
753,58512,824
754,3836,2601
754,58514,805
757,3836,3415
757,58525,903
760,3836,8825
760,58536,864
763,3836,2429
763,58559,971
764,3836,1610
764,58573,935
766,3836,1466
766,58583,646
767,3836,6170
767,58584,843
770,3836,6093
770,58602,777
774,3836,1530
774,58636,669
776,3836,6570
776,58643,749
782,3836,1194
782,58661,686
783,3836,1496
783,58663,822
786,3836,1893
786,58666,745
788,3836,4957
788,58671,727
793,3836,2179
793,58717,706
795,3836,1329
795,58963,775
798,3836,3376
798,59069,700
800,3836,2207
800,59430,741
802,3836,9732
802,59494,661
813,3836,1399
813,60395,656
814,3836,1843
814,60446,796
815,3836,1768
815,60482,669
819,3836,2365
819,60549,991
822,3836,2432
822,60950,901
825,3836,2150
825,60983,926
826,3836,1742
826,61244,767
829,3836,1419
829,61277,680
830,3836,1572
830,61294,841
831,3836,2136
831,61418,760
833,3836,1769
833,61427,705
836,3836,1990
836,61646,930
841,3836,1735
841,61702,924
843,3836,2252
843,61738,1026
845,3836,1909
845,61881,811
847,3836,1827
847,61924,735
850,3836,1632
850,61979,685
852,3836,1974
852,62039,628
854,3836,1571
854,62087,669
856,3836,2367
856,62095,734
858,3836,2162
858,62123,780
860,3836,3518
860,62230,1022
863,3836,2292
863,62363,1109
865,3836,1447
865,62554,620
866,3836,1981
866,62558,636
868,3836,5144
868,62668,695
872,3836,1515
872,63533,805
875,3836,1795
875,63538,834
876,3836,1794
876,63594,865
890,3836,1984
890,63808,795
891,3836,2456
891,63845,751
894,3836,2115
894,64114,953
897,3836,5507
897,64308,789
902,3836,1584
902,64660,938
903,3836,2103
903,64743,739
906,3836,2717
906,64754,895
908,3836,10777
908,64788,929
915,3836,2525
915,64844,936
919,3836,1518
919,64966,827
922,3836,19845
922,65000,974
933,3836,2366
933,49327,686
937,3836,2845
937,50151,939
938,3836,3047
938,50410,813
