Stream index,Source Port,stream_size
661,57197,731
663,3836,1009
663,57200,1015
664,3836,934
664,57213,781
671,3836,1277
671,57231,854
672,3836,946
672,57233,693
673,3836,3873
673,57235,802
675,3836,1003
675,57238,708
676,3836,1091
676,57240,927
677,3836,997
677,57243,747
678,3836,775
678,57245,677
680,3836,1152
680,57248,695
687,3836,977
687,57264,681
694,3836,977
694,57280,748
695,3836,1359
695,57282,1011
709,3836,1410
709,57313,614
716,3836,880
716,57329,1014
717,3836,964
717,57331,868
718,3836,920
718,57333,602
725,3836,1034
725,57350,760
733,3836,1199
733,57368,904
734,3836,1065
734,57370,875
735,3836,1446
735,57372,716
736,3836,1392
736,57374,841
738,3836,661
738,57377,700
739,3836,1011
739,57380,715
740,3836,680
740,57384,868
741,3836,882
741,57387,670
742,3836,1146
742,57389,715
744,3836,1185
744,57392,769
745,3836,878
745,57394,697
746,3836,1076
746,57396,675
747,3836,1240
747,57398,690
748,3836,1245
748,57401,824
750,3836,1843
750,57406,826
751,3836,1060
751,57408,707
752,3836,1604
752,57410,990
753,3836,1177
753,57412,868
755,3836,1016
755,57415,985
756,3836,1197
756,57419,905
757,3836,1408
757,57421,899
758,3836,1305
758,57424,967
760,3836,995
760,57428,854
761,3836,986
761,57430,880
762,3836,964
762,57432,833
763,3836,915
763,57434,689
764,3836,1635
764,57437,1210
766,3836,1069
766,57445,715
767,3836,1171
767,57450,1013
768,3836,923
768,57452,737
769,3836,999
769,57454,1105
771,3836,609
771,57457,780
772,3836,991
772,57459,739
773,3836,1239
773,57462,917
774,3836,1258
774,57464,1130
776,3836,1820
776,57467,807
777,3836,1287
777,57469,1073
778,3836,1111
778,57471,840
780,3836,1158
780,57474,875
781,3836,991
781,57477,894
783,3836,733
783,57481,716
784,3836,1089
784,57483,844
785,3836,912
785,57485,870
786,3836,1032
786,57488,1023
788,3836,1076
788,57491,701
789,3836,1075
789,57493,732
790,3836,977
790,57495,680
791,3836,905
791,57497,675
793,3836,1072
793,57500,705
794,3836,1057
794,57505,926
795,3836,1078
795,57508,1173
796,3836,1147
796,57510,680
797,3836,1105
797,57513,874
799,3836,1476
799,57518,913
800,3836,1641
800,57520,904
801,3836,946
801,57522,686
802,3836,524
802,57524,852
804,3836,814
804,57527,833
805,3836,1112
805,57529,702
806,3836,1199
806,57531,842
807,3836,1013
807,57533,786
809,3836,1970
809,57536,972
810,3836,1094
810,57539,823
812,3836,1147
812,57543,686
814,3836,993
814,57546,717
816,3836,903
816,57550,612
817,3836,1470
817,57552,865
818,3836,893
818,57554,752
819,3836,850
819,57556,929
820,3836,897
820,57558,695
822,3836,1317
822,57561,1277
823,3836,1471
823,57564,864
824,3836,743
824,57567,674
825,3836,704
825,57569,588
826,3836,884
826,57571,726
828,3836,838
828,57574,813
829,3836,1666
829,57576,931
830,3836,1063
830,57578,736
831,3836,1136
831,57581,791
833,3836,1142
833,57586,772
834,3836,997
834,57588,808
835,3836,913
835,57592,729
836,3836,1042
836,57594,831
838,3836,934
838,57597,883
839,3836,1075
839,57601,678
840,3836,1920
840,57603,724
841,3836,1263
841,57605,808
842,3836,917
842,57609,737
844,3836,1086
844,57613,741
845,3836,1481
845,57615,801
846,3836,1391
846,57617,848
847,3836,1167
847,57619,773
849,3836,881
849,57623,777
850,3836,914
850,57626,838
851,3836,1428
851,57628,804
852,3836,624
852,57630,793
853,3836,895
853,57632,658
855,3836,827
855,57635,641
856,3836,933
856,57637,791
857,3836,955
857,57639,679
858,3836,1078
858,57641,855
859,3836,945
859,57643,776
861,3836,1018
861,57646,689
862,3836,1008
862,57648,674
863,3836,1361
