Stream index,Source Port,stream_size
355,49262,812
356,3836,1491
356,49264,730
359,3836,1236
359,49269,824
360,3836,1781
360,49271,841
361,3836,1216
361,49274,757
362,3836,1276
362,49276,750
364,3836,1023
364,49279,661
365,3836,1197
365,49281,719
366,3836,1484
366,49285,787
367,3836,1281
367,49296,778
369,3836,1351
369,49301,824
370,3836,910
370,49305,613
371,3836,1120
371,49312,759
372,3836,986
372,49316,839
373,3836,1061
373,49320,842
375,3836,1361
375,49326,850
376,3836,1088
376,49328,990
377,3836,1550
377,49335,797
378,3836,1278
378,49341,958
380,3836,1266
380,49348,769
381,3836,1041
381,49350,830
382,3836,1114
382,49353,716
383,3836,1048
383,49358,755
384,3836,1408
384,49361,794
386,3836,1162
386,49367,793
387,3836,1699
387,49369,827
388,3836,752
388,49373,723
389,3836,828
389,49375,691
391,3836,1752
391,49379,971
392,3836,1195
392,49382,691
393,3836,975
393,49384,709
394,3836,1197
394,49386,824
396,3836,1348
396,49396,805
397,3836,1739
397,49407,903
398,3836,999
398,49690,864
399,3836,1482
399,49717,971
400,3836,1042
400,49722,935
402,3836,966
402,49729,646
403,3836,1700
403,49737,843
404,3836,1701
404,49750,777
405,3836,842
405,49752,669
407,3836,1146
407,49755,749
408,3836,877
408,49757,686
409,3836,1207
409,49763,822
410,3836,1221
410,49776,745
412,3836,1391
412,49779,727
413,3836,1403
413,49781,706
414,3836,979
414,49783,775
415,3836,2101
415,49786,700
416,3836,1332
416,49790,741
418,3836,916
418,49793,661
419,3836,916
419,49795,656
420,3836,1335
420,49797,796
421,3836,842
421,49799,669
423,3836,1508
423,49802,991
424,3836,1591
424,49808,901
425,3836,1811
425,49810,926
426,3836,1237
426,49812,767
428,3836,829
428,49815,680
429,3836,944
429,49817,841
430,3836,1560
430,49822,760
431,3836,922
431,49824,705
433,3836,1612
433,49827,930
434,3836,1111
434,49829,924
435,3836,1492
435,49836,1026
436,3836,1567
436,49838,811
437,3836,1471
437,49840,735
439,3836,1268
439,49843,685
440,3836,1095
440,49850,628
441,3836,1105
441,49852,669
442,3836,1259
442,49854,734
444,3836,1347
444,49858,780
445,3836,1412
445,49861,1022
446,3836,1404
446,49863,1109
447,3836,728
447,49866,620
449,3836,963
449,49872,636
450,3836,1128
450,49875,695
451,3836,1305
451,49879,805
452,3836,1198
452,49881,834
453,3836,1299
453,49889,865
455,3836,1860
455,49894,795
456,3836,1356
456,49901,751
457,3836,1568
457,49905,953
458,3836,987
458,49909,789
460,3836,1338
460,49912,938
461,3836,1762
461,49916,739
462,3836,1047
462,49918,895
463,3836,1355
463,49920,929
465,3836,1752
465,49923,936
466,3836,1069
466,49927,827
467,3836,1078
467,49929,974
468,3836,864
468,49931,686
469,3836,1845
469,49933,939
471,3836,1403
471,49937,813
472,3836,646
472,49939,591
473,3836,1191
473,49942,781
474,3836,1710
474,49944,818
476,3836,1061
476,49947,743
477,3836,1568
477,49951,873
478,3836,1851
478,49953,1002
479,3836,1062
479,49956,724
481,3836,976
481,49959,636
482,3836,1597
482,49961,824
483,3836,1358
483,49965,804
484,3836,1420
484,49967,802
485,3836,1471
485,49969,841
487,3836,1180
487,49973,667
488,3836,1342
488,49977,739
489,3836,1110
489,49980,949
490,3836,1697
490,49985,727
492,3836,731
492,49989,652
493,3836,1301
493,49991,749
494,3836,1354
494,49993,934
495,3836,807
495,50062,829
497,3836,2221
497,50065,956
498,3836,1313
498,50067,861
499,3836,986
499,50069,849
500,3836,1210
500,50071,713
501,3836,756
501,50074,681
503,3836,1393
503,50077,971
504,3836,1635
504,50084,1010
505,3836,984
505,50087,710
506,3836,1403
506,50089,917
508,3836,1000
508,50092,777
509,3836,1128
509,50098,744
510,3836,1357
510,50102,753
511,3836,999
511,50105,693
513,3836,1070
513,50110,792
514,3836,1502
514,50119,700
515,3836,1182
515,50123,1227
516,3836,1428
516,50125,887
517,3836,963
517,50130,838
519,3836,1157
519,50133,830
520,3836,1012
520,50137,750
521,3836,1291
521,50139,657
522,3836,1443
522,50141,825
524,3836,958
524,50145,676
525,3836,1338
525,50147,820
526,3836,1233
526,50153,828
527,3836,1383
527,50155,993
529,3836,986
529,50158,885
530,3836,920
530,50160,726
531,3836,1763
531,50166,891
532,3836,1214
532,50168,926
533,3836,714
533,50171,850
535,3836,1389
535,50174,838
536,3836,1302
536,50178,914
537,3836,1136
537,50181,791
538,3836,1383
538,50183,828
540,3836,809
540,50186,660
541,3836,1651
541,50188,999
542,3836,1607
542,50190,917
543,3836,1465
543,50193,847
545,3836,1244
545,50199,763
546,3836,742
546,50201,643
547,3836,1115
547,50205,854
548,3836,1821
548,50207,959
550,3836,1009
550,50210,653
551,3836,1728
551,50214,1001
552,3836,876
552,50216,731
553,3836,1530
553,50218,1015
554,3836,971
554,50220,781
556,3836,1270
556,50223,854
557,3836,815
557,50227,693
558,3836,853
558,50229,802
559,3836,1256
559,50232,708
561,3836,1461
561,50235,927
562,3836,818
562,50251,747
563,3836,1006
563,50257,677
564,3836,1773
564,50267,695
566,3836,1137
566,50270,681
567,3836,1156
567,50272,748
568,3836,1651
568,50282,1011
569,3836,1109
569,50286,614
570,3836,1193
570,50289,1014
572,3836,1019
572,50292,868
573,3836,887
573,50294,602
574,3836,1064
574,50300,760
575,3836,1236
575,50303,904
577,3836,1132
577,50310,875
578,3836,1517
578,50314,716
579,3836,1894
579,50316,841
580,3836,1539
580,50328,700
582,3836,1010
582,50331,715
583,3836,1710
583,50333,868
584,3836,1477
584,50337,670
585,3836,1033
585,50339,715
586,3836,1201
586,50341,769
588,3836,1066
588,50344,697
589,3836,1006
589,50346,675
590,3836,988
590,50351,690
591,3836,1447
591,50353,824
593,3836,2048
593,50356,826
594,3836,1257
594,50360,707
595,3836,1375
595,50362,990
596,3836,1561
596,50364,868
598,3836,1173
598,50367,985
599,3836,1221
599,50369,905
600,3836,2255
600,50373,899
601,3836,1337
601,50378,967
603,3836,1187
603,50381,854
604,3836,905
604,50383,880
605,3836,1360
605,50387,833
606,3836,1170
606,50391,689
607,3836,1499
607,50393,1210
609,3836,1413
609,50396,715
610,3836,1591
610,50400,1013
611,3836,1455
611,50402,737
612,3836,1174
612,50404,1105
614,3836,1009
614,50407,780
615,3836,995
615,50411,739
616,3836,1329
616,50416,917
617,3836,2384
617,50418,1130
619,3836,1084
619,50421,807
620,3836,1625
620,50428,1073
621,3836,1305
621,50430,840
622,3836,1340
622,50432,875
623,3836,1224
623,50434,894
625,3836,905
625,50439,716
626,3836,1179
626,50442,844
627,3836,1049
627,50444,870
628,3836,1263
628,50446,1023
630,3836,1407
630,50450,701
631,3836,1374
631,50452,732
632,3836,785
632,50455,680
633,3836,1014
633,50457,675
635,3836,1083
635,50462,705
636,3836,1381
636,50464,926
637,3836,1875
637,50468,1173
638,3836,1590
638,50474,680
639,3836,1172
639,50476,874
641,3836,1547
641,50481,913
642,3836,1728
642,50483,904
643,3836,1107
643,50487,686
644,3836,1867
644,50489,852
646,3836,1551
646,50492,833
647,3836,961
647,50494,702
648,3836,1339
648,50496,842
649,3836,1146
649,50500,786
651,3836,1367
651,50503,972
652,3836,1168
652,50506,823
653,3836,1595
653,50510,686
654,3836,1244
654,50515,717
656,3836,660
656,50518,612
657,3836,1444
657,50530,865
658,3836,1439
658,50532,752
659,3836,1091
659,50534,929
660,3836,1449
660,50537,695
662,3836,1386
662,50543,1277
663,3836,1454
663,50548,864
664,3836,956
664,50552,674
665,3836,634
665,50554,588
667,3836,988
667,50557,726
668,3836,1009
668,50564,813
669,3836,1420
669,50569,931
670,3836,1273
670,50573,736
671,3836,1198
671,50575,791
673,3836,1262
673,50580,772
674,3836,1149
674,50585,808
675,3836,1062
675,50587,729
676,3836,1409
676,50591,831
678,3836,1514
678,50599,883
679,3836,1626
679,50601,678
680,3836,1150
680,50603,724
681,3836,1200
681,50606,808
683,3836,1055
683,50611,737
684,3836,1557
684,50613,741
685,3836,1070
685,50618,801
686,3836,1259
686,50623,848
688,3836,1214
688,50628,773
689,3836,1530
689,50630,777
690,3836,880
690,50636,838
691,3836,1367
691,50638,804
692,3836,1084
692,50644,793
694,3836,951
694,50654,658
695,3836,1052
695,50656,641
696,3836,1608
696,50659,791
697,3836,1091
697,50662,679
699,3836,1004
699,50670,855
700,3836,921
700,50674,776
701,3836,950
701,50676,689
702,3836,802
702,50681,674
703,3836,1665
703,50683,834
705,3836,1868
705,50691,875
706,3836,923
706,50693,760
707,3836,1041
707,50696,657
708,3836,1082
708,50704,827
710,3836,1299
710,50708,800
711,3836,1460
711,50713,1152
712,3836,1606
712,50715,690
713,3836,1295
713,50717,778
715,3836,964
715,50723,867
716,3836,940
716,50727,712
717,3836,1379
717,50731,1033
718,3836,1571
718,50735,970
719,3836,1253
719,50737,753
721,3836,1245
721,50744,681
722,3836,2008
722,50751,770
723,3836,1351
723,50758,822
724,3836,1587
724,50768,897
726,3836,846
726,50788,679
727,3836,1034
727,50794,749
728,3836,1169
728,50796,663
729,3836,1366
729,50807,644
731,3836,1473
731,50810,700
732,3836,1183
732,50818,641
733,3836,1246
733,50821,750
734,3836,1314
734,50824,859
736,3836,1029
736,50827,646
737,3836,1115
737,50829,1000
738,3836,1297
738,50833,941
739,3836,1697
739,50836,1078
740,3836,1176
740,50838,804
742,3836,1715
742,50842,735
743,3836,1055
743,50846,953
744,3836,2466
744,50848,860
745,3836,1189
745,50850,644
747,3836,1247
747,50853,800
748,3836,1268
748,50856,724
749,3836,1719
749,50861,931
750,3836,1389
750,50863,896
752,3836,1238
752,50868,690
753,3836,1610
753,50872,752
754,3836,1226
754,50874,1095
755,3836,1060
755,50876,661
757,3836,1019
757,50879,642
758,3836,1286
758,50881,854
759,3836,1067
759,50883,810
760,3836,1212
760,50885,676
761,3836,1140
761,50887,888
763,3836,1349
763,50892,830
764,3836,1434
764,50895,735
765,3836,1119
765,50897,691
766,3836,971
766,50900,661
768,3836,1056
768,50903,686
769,3836,1195
769,50908,806
770,3836,1316
770,50910,802
771,3836,757
771,50912,670
772,3836,1177
772,50914,784
774,3836,1202
774,50919,1035
775,3836,1060
775,50925,818
776,3836,1183
776,50929,843
777,3836,1056
777,50931,907
779,3836,1269
779,50935,781
780,3836,1134
780,50939,726
781,3836,2693
781,50946,686
782,3836,1110
782,50948,687
784,3836,1144
784,50951,731
785,3836,1358
785,50955,928
786,3836,976
786,50959,696
787,3836,1118
787,50961,714
788,3836,1374
788,50963,958
790,3836,1353
790,50968,735
791,3836,1670
791,50970,784
792,3836,789
792,50973,677
793,3836,1128
793,50975,652
795,3836,1352
795,50978,1041
796,3836,1512
796,50982,779
797,3836,922
797,50984,892
798,3836,2127
798,50987,926
800,3836,980
800,50994,724
801,3836,1376
801,50996,899
802,3836,1010
802,51000,698
803,3836,1199
803,51004,844
805,3836,1270
805,51008,1070
806,3836,2053
806,51010,1014
807,3836,1111
807,51012,949
808,3836,1086
808,51014,787
809,3836,967
809,51020,620
811,3836,1603
811,51023,776
812,3836,1119
812,51025,763
813,3836,1307
813,51034,776
814,3836,1744
814,51040,842
816,3836,1369
816,51043,745
817,3836,1556
817,51045,888
818,3836,1658
818,51050,802
819,3836,1770
819,51052,1035
821,3836,978
821,51055,888
822,3836,1387
822,51061,821
823,3836,1757
823,51064,993
824,3836,1280
824,51067,1088
826,3836,1169
826,51072,862
827,3836,1604
827,51074,801
828,3836,1345
828,51076,703
829,3836,1019
829,51081,595
830,3836,1811
830,51083,986
832,3836,1214
832,51089,774
833,3836,1487
833,51095,680
834,3836,925
834,51101,640
835,3836,983
835,51104,815
837,3836,1375
837,51110,1079
838,3836,1328
838,51113,663
839,3836,1623
839,51120,828
840,3836,1169
840,51123,852
842,3836,1675
842,51126,856
843,3836,1843
843,51130,743
844,3836,1258
844,51136,769
845,3836,1434
845,51138,882
847,3836,1148
847,51141,804
848,3836,1247
848,51143,704
849,3836,2416
849,51153,886
850,3836,1174
850,51155,955
851,3836,1210
851,51158,695
853,3836,1411
853,51163,721
854,3836,944
854,51165,853
855,3836,870
855,51169,770
856,3836,1245
856,51173,784
858,3836,1369
858,51177,877
859,3836,1462
859,51181,820
860,3836,1136
860,51183,794
861,3836,1483
861,51186,799
863,3836,1890
863,51193,1004
864,3836,860
864,51199,596
865,3836,1170
865,51201,786
866,3836,1036
866,51203,737
867,3836,986
867,51205,780
869,3836,1234
869,51212,766
870,3836,1340
870,51216,789
871,3836,1479
871,51218,770
872,3836,1302
872,51220,854
874,3836,1383
874,51223,825
875,3836,1138
875,51227,894
876,3836,1438
876,51229,679
877,3836,794
877,51235,660
879,3836,1653
879,51238,837
880,3836,1052
880,51256,768
881,3836,987
881,51259,697
882,3836,1303
882,51269,660
883,3836,1520
883,51271,729
885,3836,1460
885,51274,1260
886,3836,1130
886,51278,731
887,3836,1578
887,51285,816
888,3836,1434
888,51288,859
890,3836,896
890,51291,758
891,3836,1040
891,51293,702
892,3836,1133
892,51295,683
893,3836,1614
893,51298,795
895,3836,995
895,51303,920
896,3836,949
896,51306,843
897,3836,1347
897,51310,1003
898,3836,1423
898,51314,920
899,3836,1407
899,51316,728
901,3836,915
901,51319,894
902,3836,1216
902,51325,775
903,3836,922
903,51327,676
904,3836,1216
904,51329,776
906,3836,1510
906,51332,824
907,3836,1771
907,51335,909
908,3836,1731
908,51338,772
909,3836,1688
909,51340,720
911,3836,1262
911,51343,997
912,3836,1082
912,51347,749
913,3836,888
913,51350,732
914,3836,1216
914,51353,765
916,3836,1342
916,51356,848
917,3836,1116
917,51360,773
918,3836,997
918,51362,744
919,3836,1000
919,51367,711
920,3836,989
920,51369,746
922,3836,1011
922,51372,786
923,3836,897
923,51375,810
924,3836,1608
924,51378,984
925,3836,967
925,51381,639
927,3836,1493
927,51388,685
928,3836,1433
928,51392,1089
929,3836,1406
929,51394,807
930,3836,1055
930,51396,1280
931,3836,1017
931,51398,661
933,3836,1163
933,51401,606
934,3836,1357
934,51407,788
935,3836,1716
935,51411,758
936,3836,1340
936,51413,894
938,3836,1926
938,51416,837
939,3836,1040
939,51418,830
940,3836,888
940,51420,753
941,3836,950
941,51422,783
943,3836,1862
943,51425,701
944,3836,1187
944,51432,872
945,3836,1506
945,51434,679
946,3836,1596
946,51436,777
948,3836,1303
948,51440,777
949,3836,1775
949,51443,1037
950,3836,1475
950,51447,858
951,3836,1761
951,51449,793
953,3836,855
953,51455,675
954,3836,1802
954,51457,1101
955,3836,993
955,51461,1008
956,3836,1423
956,51467,831
957,3836,775
957,51469,663
959,3836,1648
959,51472,926
960,3836,1443
960,51474,1014
961,3836,1519
961,51480,975
962,3836,1822
962,51482,826
964,3836,940
964,51487,644
965,3836,1176
965,51489,667
966,3836,1508
966,51492,865
967,3836,1523
967,51494,762
969,3836,924
969,51497,620
970,3836,1639
970,51499,738
971,3836,1273
971,51501,868
972,3836,1332
972,51503,741
973,3836,1569
973,51505,715
975,3836,1248
975,51511,724
976,3836,1519
976,51519,777
977,3836,1264
977,51522,857
978,3836,1335
978,51524,778
980,3836,1055
980,51527,670
981,3836,1236
981,51534,849
982,3836,710
982,51536,753
983,3836,802
983,51538,735
985,3836,1689
985,51543,1170
986,3836,1324
986,51550,1022
987,3836,1141
987,51552,758
988,3836,1744
988,51562,814
990,3836,1403
990,51567,735
991,3836,1448
991,51570,872
992,3836,1527
992,51572,961
993,3836,1422
993,51574,731
994,3836,1540
994,51578,812
996,3836,1130
996,51587,695
997,3836,1418
997,51589,787
998,3836,1425
998,51591,782
999,3836,799
999,51593,731
1001,3836,1723
1001,51597,883
1002,3836,1253
1002,51599,807
1003,3836,1179
1003,51607,677
1004,3836,1223
1004,51617,908
1006,3836,1329
1006,51625,692
1007,3836,1366
1007,51632,780
1008,3836,1369
1008,51638,858
1009,3836,1007
1009,51640,758
1010,3836,1246
1010,51645,746
1012,3836,975
1012,51650,882
1013,3836,1048
1013,51652,914
1014,3836,1271
1014,51657,856
1015,3836,1778
1015,51661,1039
1017,3836,1160
1017,51667,799
1018,3836,1266
1018,51670,702
1019,3836,1601
1019,51672,712
1020,3836,1589
1020,51677,809
1022,3836,1241
1022,51681,1083
1023,3836,1181
1023,51687,692
1024,3836,1336
1024,51689,805
1025,3836,2150
1025,51691,1124
1026,3836,969
1026,51699,774
1028,3836,1310
1028,51704,817
1029,3836,1616
1029,51707,995
1030,3836,975
1030,51710,611
1031,3836,1188
1031,51712,703
1033,3836,1301
1033,51718,804
1034,3836,1426
1034,51725,686
1035,3836,960
1035,51727,772
1036,3836,1349
1036,51729,870
1038,3836,1313
1038,51732,893
1039,3836,1380
1039,51742,619
1040,3836,725
1040,51746,770
1041,3836,888
1041,51750,707
1042,3836,1325
1042,51752,701
1044,3836,1518
1044,51758,852
1045,3836,1153
1045,51767,1122
1046,3836,1174
1046,51776,770
1047,3836,1518
1047,51778,945
1049,3836,1037
1049,51781,728
1050,3836,1532
1050,51783,698
1051,3836,1591
1051,51785,835
1052,3836,1008
1052,51788,612
1054,3836,1795
1054,51793,1018
1055,3836,1209
1055,51795,871
1056,3836,1855
1056,51798,846
1057,3836,1913
1057,51800,1170
1059,3836,1316
1059,51806,725
1060,3836,1225
1060,51808,740
1061,3836,2178
1061,51814,1079
1062,3836,1512
1062,51816,879
1063,3836,1275
1063,51818,744
1065,3836,1220
1065,51822,800
1066,3836,1337
1066,51827,807
1067,3836,941
1067,51830,774
1068,3836,1114
1068,51832,978
1070,3836,1408
1070,51835,937
1071,3836,999
1071,51839,743
1072,3836,1160
1072,51846,783
1073,3836,1654
1073,51848,859
1075,3836,1005
1075,51852,717
1076,3836,1037
1076,51854,810
1077,3836,1610
1077,51856,856
1078,3836,1117
1078,51858,802
1079,3836,1765
1079,51860,1107
1081,3836,972
1081,51864,648
1082,3836,886
1082,51866,692
1083,3836,1643
1083,51869,849
1084,3836,1659
1084,51872,876
1086,3836,1484
1086,51875,829
1087,3836,1440
1087,51879,878
1088,3836,922
1088,51881,702
1089,3836,1808
1089,51885,883
1091,3836,1712
1091,51888,870
1092,3836,1314
1092,51896,751
1093,3836,1533
1093,51898,961
1094,3836,1752
1094,51902,898
1096,3836,1456
1096,51905,972
1097,3836,1495
1097,51911,1151
1098,3836,1612
1098,51913,904
1099,3836,2441
1099,51920,945
1101,3836,1855
1101,51925,936
1102,3836,1038
1102,51931,644
1103,3836,689
1103,51938,701
1104,3836,1658
1104,51942,811
1105,3836,1008
1105,51944,797
1107,3836,1201
1107,51947,853
1108,3836,973
1108,51951,947
1109,3836,912
1109,51955,697
1110,3836,1199
1110,51957,1134
1112,3836,1394
1112,51963,787
1113,3836,1289
1113,51967,787
1114,3836,1327
1114,51976,919
1115,3836,1719
1115,51984,938
1117,3836,943
1117,51987,681
1118,3836,1336
1118,51989,924
1119,3836,1917
1119,51992,854
1120,3836,1257
1120,51998,912
1121,3836,1331
1121,52000,742
1123,3836,1350
1123,52003,871
1124,3836,1250
1124,52005,738
1125,3836,1850
1125,52009,764
1126,3836,1516
1126,52011,823
1128,3836,1445
1128,52014,1178
1129,3836,1274
1129,52016,808
1130,3836,1184
1130,52020,698
1131,3836,2064
1131,52031,819
1133,3836,938
1133,52035,739
1134,3836,734
1134,52037,686
1135,3836,1223
1135,52043,708
1136,3836,1863
1136,52045,798
1138,3836,1619
1138,52048,757
1139,3836,1378
1139,52050,866
1140,3836,1525
1140,52055,720
1141,3836,1338
1141,52058,793
1142,3836,1008
1142,52060,681
1144,3836,998
1144,52063,789
1145,3836,1013
1145,52065,669
1146,3836,1211
1146,52069,782
1147,3836,1104
1147,52074,691
1149,3836,1293
1149,52079,976
1150,3836,1664
1150,52085,764
1151,3836,1702
1151,52091,916
1152,3836,1282
1152,52094,982
1154,3836,1425
1154,52099,650
1155,3836,1339
1155,52105,799
1156,3836,775
1156,52107,699
1157,3836,1393
1157,52109,850
1158,3836,1335
1158,52111,910
1160,3836,866
1160,52116,676
1161,3836,1142
1161,52121,844
1162,3836,1322
1162,52125,844
1163,3836,1452
1163,52133,710
1165,3836,942
1165,52136,831
1166,3836,1252
1166,52140,908
1167,3836,852
1167,52145,676
1168,3836,1161
1168,52147,771
1169,3836,1509
1169,52150,776
1171,3836,1021
1171,52153,705
1172,3836,790
1172,52155,710
1173,3836,1185
1173,52160,668
1174,3836,875
1174,52162,653
1176,3836,1902
1176,52165,1037
1177,3836,1614
1177,52168,874
1178,3836,1322
1178,52170,749
1179,3836,1485
1179,52173,729
1181,3836,1532
1181,52181,836
1182,3836,1416
1182,52185,623
1183,3836,1324
1183,52189,1161
1184,3836,963
1184,52191,916
1186,3836,689
1186,52194,642
1187,3836,1192
1187,52197,725
1188,3836,1332
1188,52199,865
1189,3836,1355
1189,52212,720
1190,3836,789
1190,52214,651
1192,3836,1110
1192,52217,733
1193,3836,1565
1193,52223,774
1194,3836,1509
1194,52225,752
1195,3836,1083
1195,52228,808
1197,3836,1081
1197,52231,721
1198,3836,3363
1198,52246,903
1199,3836,1185
1199,52251,808
1200,3836,1147
1200,52257,718
1202,3836,1146
1202,52262,733
1203,3836,1208
1203,52264,873
1204,3836,818
1204,52269,786
1205,3836,1148
1205,52272,874
1206,3836,1417
1206,52274,963
1208,3836,1078
1208,52277,703
1209,3836,1690
1209,52279,777
1210,3836,1157
1210,52282,730
1211,3836,1111
1211,52288,725
1213,3836,1069
1213,52293,751
1214,3836,686
1214,52295,674
1215,3836,926
1215,52297,638
1216,3836,1382
1216,52310,670
1218,3836,1091
