Stream index,Source Port,stream_size
588,3836,542
588,57501,661
592,3836,1175
592,57514,719
594,3836,1109
594,57518,787
597,3836,542
597,57523,778
600,3836,1190
600,57537,824
602,3836,910
602,57541,613
605,3836,694
605,57546,759
607,3836,542
607,57551,839
610,3836,1200
610,57569,842
613,3836,1499
613,57574,850
615,3836,542
615,57580,990
619,3836,542
619,57599,797
622,3836,2113
622,57610,958
625,3836,1346
625,57622,769
627,3836,966
627,57626,830
629,3836,911
629,57630,716
631,3836,1036
631,57635,755
633,3836,1256
633,57639,794
636,3836,542
636,57648,793
639,3836,1217
639,57668,827
641,3836,840
641,57672,723
644,3836,902
644,57677,691
646,3836,542
646,57681,971
650,3836,895
650,57690,691
652,3836,823
652,57694,709
654,3836,953
654,57698,824
656,3836,542
656,57702,805
660,3836,542
660,57709,903
663,3836,1266
663,57724,864
666,3836,1036
666,57729,971
668,3836,542
668,57735,935
672,3836,625
672,57748,646
674,3836,1743
674,57752,843
676,3836,1448
676,57757,777
678,3836,617
678,57761,669
680,3836,1485
680,57765,749
683,3836,803
683,57770,686
685,3836,1098
685,57774,822
687,3836,542
687,57778,745
691,3836,857
691,57799,727
693,3836,1680
693,57806,706
695,3836,756
695,57810,775
697,3836,988
697,57815,700
700,3836,1711
700,57826,741
702,3836,950
702,57834,661
704,3836,939
704,57838,656
706,3836,542
706,57842,796
710,3836,986
710,57856,669
712,3836,1029
712,57860,991
714,3836,542
714,57864,901
718,3836,1097
718,57879,926
720,3836,819
720,57883,767
722,3836,811
722,57888,680
725,3836,912
725,57893,841
727,3836,1139
727,57898,760
729,3836,773
729,57902,705
731,3836,1381
731,57910,930
733,3836,885
733,57915,924
736,3836,1153
736,57920,1026
738,3836,864
738,57924,811
740,3836,969
740,57928,735
742,3836,712
742,57932,685
744,3836,1079
744,57936,628
747,3836,784
747,57941,669
749,3836,1360
749,57945,734
751,3836,1015
751,57952,780
753,3836,1139
753,57958,1022
755,3836,1323
755,57963,1109
758,3836,764
758,57968,620
760,3836,909
760,57973,636
762,3836,542
762,57977,695
766,3836,961
766,58003,805
768,3836,1073
768,58007,834
770,3836,1084
770,58011,865
772,3836,993
772,58015,795
774,3836,1109
774,58019,751
777,3836,1176
777,58026,953
779,3836,1121
779,58030,789
781,3836,1461
781,58036,938
783,3836,728
783,58040,739
786,3836,1058
786,58048,895
788,3836,935
788,58056,929
790,3836,1868
790,58060,936
792,3836,922
792,58073,827
794,3836,1249
794,58079,974
797,3836,542
797,58086,686
800,3836,1716
800,58094,939
802,3836,1548
802,58099,813
805,3836,846
805,58105,591
807,3836,1195
807,58115,781
809,3836,1350
809,58119,818
811,3836,1257
811,58123,743
813,3836,1115
813,58129,873
816,3836,542
816,58135,1002
819,3836,872
819,58141,724
821,3836,542
821,58145,636
825,3836,1067
825,58152,824
827,3836,1214
827,58157,804
830,3836,1906
830,58162,802
832,3836,1046
832,58166,841
834,3836,859
834,58170,667
836,3836,998
836,58174,739
838,3836,983
838,58179,949
841,3836,967
841,58184,727
843,3836,664
843,58188,652
845,3836,1524
845,58195,749
847,3836,806
847,58200,934
849,3836,957
849,58204,829
852,3836,2137
852,58210,956
854,3836,542
854,58214,861
858,3836,542
858,58234,849
861,3836,994
861,58242,713
863,3836,631
863,58247,681
866,3836,746
866,58252,971
868,3836,1327
868,58256,1010
870,3836,802
870,58260,710
872,3836,969
872,58265,917
874,3836,989
874,58276,777
877,3836,1003
877,58313,744
879,3836,1373
879,58318,753
881,3836,1033
881,58322,693
883,3836,542
883,58332,792
887,3836,1457
887,58358,700
889,3836,1376
889,58362,1227
891,3836,1682
891,58368,887
894,3836,1044
894,58373,838
896,3836,542
896,58377,830
899,3836,733
899,58390,750
902,3836,542
902,58396,657
905,3836,542
905,58402,825
909,3836,542
909,58417,676
913,3836,542
913,58424,820
916,3836,542
916,58436,828
920,3836,542
920,58445,993
924,3836,542
924,58458,885
927,3836,542
927,58482,726
931,3836,1412
931,58499,891
933,3836,1347
933,58509,926
935,3836,1083
935,58513,850
938,3836,1235
938,58519,838
940,3836,1615
940,58523,914
942,3836,1171
942,58528,791
944,3836,1386
944,58534,828
946,3836,1204
946,58538,660
949,3836,1661
949,58543,999
951,3836,1425
951,58547,917
953,3836,542
953,58551,847
957,3836,1107
957,58565,763
959,3836,542
959,58574,643
963,3836,927
963,58582,854
965,3836,1051
965,58586,959
967,3836,1077
967,58590,653
969,3836,1936
969,58595,1001
971,3836,797
971,58599,731
974,3836,1155
974,58604,1015
976,3836,1085
976,58608,781
978,3836,1128
978,58612,854
980,3836,748
980,58618,693
982,3836,1055
982,58622,802
985,3836,919
985,58627,708
987,3836,542
987,58632,927
990,3836,1173
990,58646,747
993,3836,826
993,58651,677
995,3836,1365
995,58655,695
997,3836,906
997,58659,681
999,3836,1085
999,58663,748
1002,3836,1716
1002,58668,1011
1004,3836,915
1004,58672,614
1006,3836,752
1006,58676,1014
1008,3836,1012
1008,58680,868
1010,3836,760
1010,58685,602
1013,3836,542
1013,58690,760
1016,3836,1048
1016,58713,904
1018,3836,1016
1018,58718,875
1021,3836,1269
1021,58723,716
1023,3836,1175
1023,58729,841
1025,3836,542
1025,58733,700
1029,3836,933
1029,58746,715
1031,3836,542
1031,58751,868
1035,3836,785
1035,58761,670
1037,3836,953
1037,58765,715
1039,3836,1031
1039,58774,769
1041,3836,923
1041,58782,697
1043,3836,907
1043,58787,675
1046,3836,1084
1046,58797,690
1048,3836,998
1048,58801,824
1050,3836,1626
1050,58806,826
1052,3836,985
1052,58810,707
1054,3836,1278
1054,58815,990
1057,3836,865
1057,58820,868
1059,3836,1756
1059,58824,985
1061,3836,1672
1061,58828,905
1063,3836,1517
1063,58833,899
1065,3836,1263
1065,58837,967
1068,3836,542
1068,58842,854
1071,3836,904
1071,58849,880
1074,3836,1318
1074,58854,833
1076,3836,1024
1076,58858,689
1078,3836,2499
1078,58864,1210
1080,3836,1588
1080,58868,715
1082,3836,542
1082,58873,1013
1086,3836,1172
1086,58921,737
1088,3836,651
1088,58928,1105
1090,3836,1006
1090,58937,780
1093,3836,542
1093,58944,739
1096,3836,1010
1096,58966,917
1099,3836,1122
1099,58977,1130
1101,3836,984
1101,58981,807
1103,3836,914
1103,58986,1073
1105,3836,886
1105,58990,840
1107,3836,1374
1107,58994,875
1110,3836,1693
1110,59000,894
1112,3836,722
1112,59012,716
1114,3836,993
1114,59017,844
1116,3836,1001
1116,59022,870
1118,3836,542
1118,59026,1023
1122,3836,881
1122,59043,701
1124,3836,978
1124,59047,732
1127,3836,542
1127,59053,680
1130,3836,1248
1130,59058,675
1132,3836,992
1132,59062,705
1135,3836,1492
1135,59067,926
1137,3836,542
1137,59072,1173
1140,3836,1156
1140,59081,680
1143,3836,1183
1143,59086,874
1145,3836,1452
1145,59090,913
1147,3836,1517
1147,59095,904
1149,3836,1109
1149,59100,686
1152,3836,1215
1152,59106,852
1154,3836,1013
1154,59113,833
1156,3836,994
1156,59117,702
1158,3836,949
1158,59123,842
1160,3836,967
1160,59131,786
1162,3836,1436
1162,59135,972
1165,3836,1158
1165,59140,823
1167,3836,542
1167,59144,686
1171,3836,542
1171,59170,717
1174,3836,550
1174,59180,612
1176,3836,1029
1176,59184,865
1179,3836,542
1179,59191,752
1183,3836,542
1183,59204,929
1186,3836,1003
1186,59214,695
1189,3836,542
1189,59224,1277
1192,3836,1643
