Stream index,Source Port,stream_size
221,3836,1428
221,60780,1025
224,3836,1260
224,60785,923
226,3836,1663
226,60793,882
228,3836,1232
228,60799,848
230,3836,1196
230,60803,745
232,3836,876
232,60807,654
234,3836,1531
234,60811,688
236,3836,1916
236,60818,1138
238,3836,1269
238,60825,953
240,3836,740
240,60829,810
242,3836,1518
242,60833,972
244,3836,3799
244,60840,903
246,3836,1265
246,60847,861
248,3836,872
248,60851,633
250,3836,1266
250,60855,963
252,3836,2014
252,60859,964
254,3836,1203
254,60864,762
256,3836,824
256,60868,624
259,3836,1385
259,60876,957
261,3836,1214
261,60882,944
263,3836,934
263,60892,699
265,3836,1284
265,60898,779
267,3836,1490
267,60905,842
269,3836,2038
269,60911,657
271,3836,1269
271,60915,889
273,3836,1696
273,60921,1146
275,3836,968
275,60925,747
277,3836,950
277,60929,681
279,3836,1630
279,60933,942
281,3836,1486
281,60939,824
283,3836,1594
283,60943,799
285,3836,869
285,60947,673
287,3836,1220
287,60951,799
289,3836,1176
289,60958,749
291,3836,842
291,60962,615
293,3836,946
293,60968,741
295,3836,1305
295,60972,734
297,3836,1507
297,60976,818
300,3836,1596
300,60981,910
302,3836,967
302,60988,716
304,3836,1117
304,60992,696
306,3836,1575
306,60996,705
308,3836,671
308,61000,756
310,3836,1571
310,61004,770
312,3836,1187
312,61009,1336
314,3836,823
314,61013,721
316,3836,995
316,61017,915
318,3836,1380
318,61021,1176
320,3836,1124
320,61027,855
322,3836,1079
322,61031,754
324,3836,1868
324,61038,1033
326,3836,1577
326,61042,1030
328,3836,1064
328,61046,706
330,3836,5197
330,61050,1118
333,3836,1509
333,61055,862
335,3836,1881
335,61069,833
337,3836,1329
337,61083,866
339,3836,1403
339,61105,1050
341,3836,1139
341,61145,757
343,3836,689
343,61165,778
345,3836,919
345,61175,797
347,3836,2018
347,61179,834
349,3836,3324
349,61185,701
351,3836,1263
351,61194,781
353,3836,1156
353,61198,886
355,3836,1177
355,61202,1151
357,3836,1158
357,61208,827
359,3836,1499
359,61212,619
362,3836,868
362,61226,623
364,3836,1106
364,61230,635
366,3836,1065
366,61237,829
368,3836,1380
368,61241,760
370,3836,809
370,61248,843
372,3836,1099
372,61252,906
374,3836,1235
374,61258,1093
376,3836,1313
376,61262,824
378,3836,1490
378,61266,713
380,3836,1600
380,61271,976
382,3836,990
382,61275,686
384,3836,1112
384,61286,708
386,3836,982
386,61292,773
388,3836,1320
388,61298,1060
390,3836,1604
390,61306,663
392,3836,1956
392,61311,1260
395,3836,1624
395,61316,723
397,3836,927
397,61327,716
399,3836,1709
399,61331,1166
403,3836,1831
403,61351,694
406,3836,1188
406,61361,866
408,3836,1171
408,61365,839
410,3836,1013
410,61371,626
412,3836,993
412,61375,685
414,3836,1272
414,61383,734
416,3836,1478
416,61389,1224
419,3836,842
419,61394,699
421,3836,1062
421,61398,662
423,3836,1551
423,61402,721
426,3836,1145
426,61407,728
428,3836,1521
428,61411,972
430,3836,1585
430,61422,959
432,3836,956
432,61426,755
434,3836,1490
434,61430,834
436,3836,995
436,61434,751
439,3836,1555
439,61439,1051
441,3836,1283
441,61443,780
443,3836,1287
443,61449,906
446,3836,1216
446,61454,899
448,3836,1285
448,61461,787
450,3836,1123
450,61465,871
452,3836,1099
452,61470,676
454,3836,1978
454,61474,1051
456,3836,1359
456,61484,812
458,3836,1581
458,61488,730
460,3836,1164
460,61503,824
462,3836,2432
462,61507,841
464,3836,1195
464,61516,757
466,3836,1207
466,61521,750
468,3836,914
468,61525,661
470,3836,1273
470,61529,719
472,3836,1365
472,61533,787
475,3836,1182
475,61540,778
477,3836,1220
477,61544,824
479,3836,951
479,61551,613
481,3836,1016
481,61561,759
483,3836,1029
483,61565,839
485,3836,1029
485,61569,842
487,3836,1634
487,61575,850
489,3836,1292
489,61579,990
491,3836,1310
491,61583,797
493,3836,1533
493,61589,958
495,3836,1262
495,61593,769
497,3836,864
497,61597,830
499,3836,835
499,61601,716
501,3836,1122
501,61605,755
503,3836,1679
503,61609,794
505,3836,1065
505,61613,793
507,3836,1366
507,61617,827
509,3836,852
509,61621,723
512,3836,934
512,61626,691
514,3836,1547
514,61630,971
516,3836,1055
516,61638,691
518,3836,1038
518,61646,709
520,3836,1644
520,61650,824
522,3836,1331
522,61654,805
524,3836,1579
524,61660,903
526,3836,1218
526,61665,864
528,3836,1283
528,61669,971
530,3836,1362
530,61673,935
532,3836,695
532,61684,646
534,3836,1783
534,61701,843
536,3836,2364
536,61708,777
538,3836,542
538,61713,669
542,3836,1422
542,61759,749
544,3836,924
544,61765,686
546,3836,1210
546,61769,822
548,3836,1338
548,61773,745
550,3836,1434
550,61777,727
552,3836,1573
552,61781,706
554,3836,865
554,61785,775
556,3836,1424
556,61789,700
559,3836,1577
559,61794,741
561,3836,916
561,61798,661
563,3836,645
563,61808,656
565,3836,1152
565,61814,796
567,3836,974
567,61818,669
569,3836,1632
569,61822,991
571,3836,1371
571,61829,901
573,3836,1364
573,61834,926
575,3836,1307
575,61838,767
577,3836,820
577,61842,680
579,3836,1125
579,61848,841
581,3836,1739
581,61854,760
583,3836,1239
583,61863,705
585,3836,1392
585,61868,930
588,3836,1030
588,61873,924
590,3836,1575
590,61885,1026
592,3836,1703
592,61890,811
594,3836,1375
594,61894,735
596,3836,939
596,61903,685
598,3836,1339
598,61907,628
600,3836,1181
600,61911,669
602,3836,1561
602,61915,734
604,3836,1365
604,61923,780
606,3836,1384
606,61930,1022
608,3836,1283
608,61934,1109
610,3836,913
610,61938,620
612,3836,961
612,61942,636
615,3836,1329
615,61947,695
617,3836,967
617,61955,805
619,3836,1128
619,61960,834
621,3836,1185
621,61964,865
623,3836,1669
623,61980,795
625,3836,1552
625,61984,751
627,3836,1399
627,61991,953
629,3836,1093
629,62003,789
631,3836,1270
631,62007,938
633,3836,1302
633,62013,739
635,3836,1732
635,62017,895
637,3836,1552
637,62023,929
640,3836,1449
640,62029,936
642,3836,1213
642,62034,827
644,3836,1493
644,62042,974
646,3836,1050
646,62048,686
648,3836,2550
648,62052,939
650,3836,1097
650,62059,813
652,3836,1098
652,62063,591
654,3836,1032
654,62069,781
656,3836,954
656,62074,818
658,3836,1161
658,62078,743
660,3836,1235
660,62082,873
662,3836,1613
662,62086,1002
664,3836,1342
664,62090,724
667,3836,769
667,62096,636
669,3836,1149
669,62105,824
671,3836,1624
671,62109,804
673,3836,1977
673,62114,802
675,3836,1274
675,62118,841
677,3836,1400
677,62129,667
679,3836,1177
679,62134,739
681,3836,1260
681,62138,949
683,3836,1474
683,62142,727
685,3836,849
685,62148,652
687,3836,1652
687,62156,749
689,3836,1491
689,62164,934
691,3836,1402
691,62168,829
693,3836,1835
693,62174,956
696,3836,1848
696,62179,861
698,3836,1512
698,62183,849
700,3836,1211
700,62187,713
702,3836,931
702,62191,681
704,3836,1633
704,62195,971
706,3836,2282
706,62199,1010
708,3836,899
708,62204,710
710,3836,1661
710,62208,917
712,3836,787
712,62213,777
714,3836,1106
714,62217,744
716,3836,1868
716,62222,753
718,3836,1151
718,62226,693
720,3836,1654
720,62230,792
722,3836,1422
722,62235,700
724,3836,1151
724,62239,1227
726,3836,1498
726,62245,887
729,3836,1297
729,62250,838
731,3836,1273
731,62254,830
733,3836,988
733,62261,750
735,3836,1074
735,62269,657
737,3836,1251
737,62274,825
739,3836,958
739,62284,676
741,3836,1226
741,62288,820
743,3836,1026
743,62292,828
745,3836,1332
745,62297,993
747,3836,1260
747,62301,885
749,3836,1160
749,62307,726
751,3836,1803
751,62311,891
753,3836,1476
753,62320,926
755,3836,961
755,62336,850
757,3836,1277
757,62340,838
759,3836,2084
759,62344,914
761,3836,1094
761,62348,791
764,3836,2152
764,62354,828
766,3836,1301
766,62365,660
768,3836,1889
768,62373,999
770,3836,1261
770,62377,917
772,3836,1500
772,62381,847
774,3836,1066
774,62389,763
776,3836,877
776,62393,643
778,3836,1069
778,62397,854
780,3836,1560
780,62404,959
782,3836,1386
782,62408,653
784,3836,2808
784,62412,1001
786,3836,1114
786,62420,731
788,3836,1286
788,62425,1015
790,3836,1156
790,62431,781
792,3836,1177
792,62435,854
794,3836,1479
794,62439,693
796,3836,1205
796,62443,802
799,3836,1334
799,62448,708
801,3836,1229
801,62452,927
803,3836,1201
803,62456,747
805,3836,953
805,62462,677
807,3836,1937
807,62466,695
809,3836,981
809,62470,681
811,3836,1343
811,62476,748
813,3836,1305
813,62482,1011
815,3836,1536
815,62490,614
817,3836,1081
817,62494,1014
819,3836,997
819,62498,868
821,3836,761
821,62502,602
823,3836,1041
823,62506,760
825,3836,1086
825,62510,904
827,3836,1312
827,62514,875
829,3836,1761
829,62519,716
831,3836,1756
831,62523,841
833,3836,1353
833,62527,700
836,3836,1077
836,62532,715
838,3836,1547
838,62536,868
840,3836,1300
840,62542,670
842,3836,764
842,62551,715
844,3836,1327
844,62555,769
846,3836,1137
846,62563,697
848,3836,799
848,62567,675
850,3836,1096
850,62575,690
852,3836,1449
852,62579,824
854,3836,1564
854,62583,826
856,3836,1285
856,62587,707
858,3836,1700
858,62591,990
860,3836,1512
860,62596,868
862,3836,1158
862,62603,985
864,3836,1706
864,62607,905
866,3836,1837
866,62611,899
869,3836,1286
869,62625,967
871,3836,1367
871,62629,854
873,3836,937
873,62633,880
875,3836,1580
875,62637,833
877,3836,1053
877,62641,689
879,3836,2028
879,62646,1210
881,3836,2198
881,62651,715
883,3836,1775
883,62655,1013
885,3836,1607
885,62662,737
887,3836,1354
887,62666,1105
889,3836,542
889,62670,780
895,3836,1550
895,62710,739
897,3836,1559
897,62714,917
899,3836,1618
899,62718,1130
901,3836,1147
901,62724,807
903,3836,1786
903,62731,1073
906,3836,1037
906,62737,840
909,3836,1193
909,62746,875
911,3836,5202
911,62752,894
913,3836,1045
913,62777,716
915,3836,1576
915,62783,844
917,3836,1105
917,62787,870
919,3836,1082
919,62791,1023
922,3836,1262
922,62796,701
925,3836,1729
925,62802,732
927,3836,855
927,62819,680
929,3836,916
929,62823,675
931,3836,1266
931,62827,705
933,3836,1446
933,62831,926
935,3836,1565
935,62835,1173
938,3836,1127
938,62841,680
940,3836,1218
940,62845,874
942,3836,1498
942,62854,913
945,3836,2204
945,62865,904
947,3836,1044
947,62870,686
950,3836,1283
950,62875,852
952,3836,1228
952,62881,833
954,3836,1015
954,62885,702
956,3836,1714
956,62894,842
958,3836,902
958,62902,786
960,3836,1847
960,62907,972
963,3836,1260
963,62913,823
965,3836,1173
965,62919,686
967,3836,1477
967,62934,717
969,3836,1111
969,62943,612
971,3836,1342
971,62947,865
973,3836,1018
973,62951,752
976,3836,1239
976,62959,929
978,3836,1265
978,62969,695
981,3836,1692
981,62985,1277
983,3836,1403
983,62989,864
985,3836,829
985,62995,674
987,3836,603
987,63001,588
989,3836,1155
989,63008,726
991,3836,929
991,63015,813
993,3836,1382
993,63019,931
995,3836,1474
995,63025,736
997,3836,1493
997,63033,791
1000,3836,1618
1000,63037,772
1002,3836,1102
1002,63041,808
1004,3836,947
1004,63045,729
1007,3836,1332
1007,63050,831
1009,3836,1194
1009,63054,883
1011,3836,1125
1011,63058,678
1013,3836,1307
1013,63074,724
1015,3836,1309
1015,63080,808
1017,3836,1001
1017,63084,737
1019,3836,1223
1019,63088,741
1021,3836,1067
1021,63093,801
1024,3836,1174
1024,63097,848
1026,3836,1239
1026,63101,773
1028,3836,1248
1028,63111,777
1030,3836,855
1030,63117,838
1032,3836,1161
1032,63121,804
1034,3836,861
1034,63125,793
1036,3836,841
1036,63129,658
1038,3836,993
1038,63133,641
1041,3836,1387
1041,63138,791
1043,3836,1174
1043,63147,679
1045,3836,818
1045,63156,855
1047,3836,963
1047,63165,776
1049,3836,1029
1049,63169,689
1051,3836,911
1051,63173,674
1053,3836,1528
1053,63177,834
1056,3836,1721
1056,63190,875
1058,3836,1038
1058,63194,760
1060,3836,927
1060,63198,657
1063,3836,878
1063,63207,827
1065,3836,1107
1065,63211,800
1067,3836,1687
1067,63215,1152
1069,3836,1790
1069,63219,690
1071,3836,1640
1071,63223,778
1073,3836,1362
1073,63227,867
1075,3836,914
1075,63233,712
1077,3836,1445
1077,63238,1033
1079,3836,1732
1079,63250,970
1081,3836,1367
1081,63254,753
1083,3836,1149
1083,63260,681
1085,3836,1295
1085,63264,770
1087,3836,1022
1087,63268,822
1090,3836,1492
1090,63273,897
1092,3836,573
1092,63277,679
1094,3836,1061
1094,63281,749
1096,3836,1109
1096,63287,663
1098,3836,1198
1098,63291,644
1100,3836,1049
1100,63295,700
1102,3836,837
1102,63300,641
1104,3836,844
1104,63304,750
1106,3836,1350
1106,63310,859
1108,3836,1071
1108,63317,646
1110,3836,1894
1110,63321,1000
1112,3836,1567
1112,63325,941
1114,3836,1412
1114,63336,1078
1125,3836,1640
1125,63377,804
1145,3836,1632
1145,63394,735
1147,3836,1194
1147,63398,953
1149,3836,1773
1149,63407,860
1151,3836,770
1151,63417,644
1153,3836,1851
1153,63421,800
1155,3836,1376
1155,63426,724
1157,3836,1290
1157,63430,931
1159,3836,1192
1159,63434,896
1161,3836,1696
1161,63438,690
1163,3836,1299
1163,63444,752
1165,3836,1483
1165,63449,1095
1168,3836,1147
1168,63454,661
1170,3836,758
1170,63458,642
1172,3836,1185
1172,63466,854
1174,3836,992
1174,63470,810
1176,3836,668
1176,63474,676
1178,3836,1139
1178,63478,888
1180,3836,1833
1180,63482,830
1182,3836,1054
1182,63488,735
1184,3836,1028
1184,63492,691
1186,3836,1020
1186,63498,661
1188,3836,831
1188,63502,686
1190,3836,1782
1190,63506,806
1192,3836,6756
1192,63510,802
1195,3836,853
1195,63520,670
1197,3836,1087
1197,63524,784
1199,3836,1654
1199,63528,1035
1201,3836,1044
1201,63547,818
1203,3836,1134
1203,63553,843
1205,3836,1070
1205,63559,907
1207,3836,1326
1207,63565,781
1209,3836,1184
1209,63573,726
1211,3836,682
1211,63577,686
1213,3836,1369
1213,63581,687
1215,3836,867
1215,63588,731
1218,3836,1682
1218,63593,928
1220,3836,984
1220,63601,696
1223,3836,1107
1223,63606,714
1225,3836,1095
1225,63610,958
1227,3836,1342
1227,63614,735
1229,3836,1488
1229,63618,784
1231,3836,1439
1231,63622,677
1233,3836,1210
1233,63626,652
1235,3836,1274
1235,63635,1041
1237,3836,1411
1237,63639,779
1239,3836,922
1239,63643,892
1241,3836,1472
1241,63648,926
1244,3836,1189
1244,63658,724
1246,3836,1640
1246,63665,899
1248,3836,1121
1248,63669,698
1250,3836,1736
1250,63673,844
1252,3836,996
1252,63677,1070
1254,3836,2501
1254,63681,1014
1256,3836,1402
1256,63688,949
1258,3836,1174
1258,63693,787
1260,3836,891
1260,63700,620
1263,3836,1656
1263,63708,776
1265,3836,1447
1265,63715,763
1267,3836,1001
1267,63719,776
1269,3836,1424
1269,63723,842
1271,3836,1336
1271,63732,745
1273,3836,1351
1273,63736,888
1275,3836,1299
1275,63740,802
1277,3836,1502
1277,63744,1035
1279,3836,1074
1279,63751,888
1281,3836,1321
1281,63756,821
1283,3836,1528
1283,63760,993
1285,3836,1062
1285,63764,1088
1287,3836,1087
1287,63768,862
1289,3836,1995
1289,63773,801
1292,3836,1490
1292,63780,703
1294,3836,1055
1294,63784,595
1296,3836,1463
1296,63788,986
1298,3836,1416
1298,63798,774
1300,3836,1964
1300,63802,680
1302,3836,1027
1302,63806,640
1304,3836,944
1304,63811,815
1306,3836,1513
1306,63817,1079
1308,3836,1079
1308,63821,663
1310,3836,1662
1310,63835,828
1312,3836,1228
1312,63843,852
1314,3836,1585
1314,63847,856
1316,3836,1746
1316,63851,743
1318,3836,1334
1318,63855,769
1321,3836,1284
1321,63860,882
1323,3836,1026
1323,63864,804
1325,3836,978
1325,63868,704
1327,3836,1586
1327,63872,886
1329,3836,1708
1329,63885,955
1342,3836,876
1342,63893,695
1344,3836,1196
1344,63898,721
1346,3836,1218
1346,63902,853
1348,3836,937
1348,63906,770
1350,3836,1009
1350,63915,784
1352,3836,1319
1352,63919,877
1354,3836,1109
1354,63923,820
1356,3836,1084
1356,63933,794
1358,3836,987
1358,63937,799
1360,3836,1478
1360,63941,1004
1362,3836,861
1362,63945,596
1364,3836,1114
1364,63949,786
1366,3836,989
1366,63953,737
1369,3836,1093
1369,63958,780
1371,3836,1389
1371,63962,766
1373,3836,1502
1373,63966,789
1375,3836,1196
1375,63970,770
1377,3836,1387
1377,63974,854
1379,3836,1528
1379,63978,825
1381,3836,1198
1381,63982,894
1383,3836,975
1383,63986,679
1385,3836,801
1385,63990,660
1387,3836,1422
1387,63994,837
1389,3836,1352
1389,63998,768
1391,3836,980
1391,64002,697
1393,3836,1164
1393,64006,660
1395,3836,1345
1395,64011,729
1397,3836,1345
1397,64017,1260
1399,3836,1193
1399,64023,731
1401,3836,1809
1401,64027,816
1404,3836,1444
1404,64032,859
1406,3836,964
1406,64036,758
1408,3836,990
1408,64040,702
1410,3836,1173
1410,64044,683
1412,3836,1378
1412,64048,795
1414,3836,1170
1414,64053,920
1416,3836,1070
1416,64061,843
1418,3836,1132
1418,64068,1003
1420,3836,1548
1420,64074,920
1422,3836,1410
1422,64078,728
1424,3836,1288
1424,64082,894
1426,3836,1201
1426,64095,775
1428,3836,1252
1428,64100,676
1430,3836,1558
1430,64108,776
1432,3836,1305
1432,64112,824
1434,3836,1151
1434,64119,909
1436,3836,1490
1436,64124,772
1439,3836,1580
1439,64129,720
1441,3836,1561
1441,64136,997
1443,3836,866
1443,64145,749
1445,3836,1006
1445,64149,732
1447,3836,1083
1447,64153,765
1449,3836,1182
1449,64159,848
1451,3836,1212
1451,64163,773
1453,3836,1064
1453,64167,744
1455,3836,984
1455,64173,711
1457,3836,1335
1457,64177,746
1459,3836,986
1459,64181,786
1461,3836,1173
1461,64185,810
1463,3836,573
1463,64189,984
1465,3836,1154
1465,64193,639
1467,3836,1428
1467,64199,685
1469,3836,1730
1469,64203,1089
1471,3836,1356
1471,64207,807
1473,3836,1527
1473,64211,1280
1476,3836,951
1476,64216,661
1478,3836,959
1478,64220,606
1480,3836,3213
1480,64224,788
1482,3836,1208
1482,64239,758
1484,3836,1186
1484,64243,894
1486,3836,1266
1486,64247,837
1488,3836,976
1488,64251,830
1490,3836,1099
1490,64255,753
1492,3836,1030
1492,64259,783
1494,3836,1446
1494,64263,701
1496,3836,1221
1496,64267,872
1498,3836,2245
1498,64271,679
1500,3836,1361
1500,64277,777
1502,3836,1320
1502,64282,777
1505,3836,1643
1505,64289,1037
1507,3836,1402
1507,64293,858
1509,3836,3034
1509,64299,793
1511,3836,645
1511,64303,675
1513,3836,1537
1513,64307,1101
1515,3836,1170
1515,64311,1008
1517,3836,1405
1517,64316,831
1519,3836,924
1519,64323,663
1521,3836,1547
1521,64329,926
1523,3836,1328
1523,64333,1014
1525,3836,1375
1525,64347,975
1527,3836,1429
1527,64353,826
1529,3836,1133
1529,64357,644
1531,3836,1094
1531,64361,667
1533,3836,1079
1533,64365,865
1536,3836,1209
1536,64371,762
1538,3836,967
1538,64375,620
1540,3836,1936
1540,64381,738
1542,3836,1378
1542,64386,868
1544,3836,558
1544,64390,741
1546,3836,1452
1546,64394,715
1548,3836,1208
1548,64398,724
1550,3836,1311
1550,64403,777
1552,3836,1402
1552,64408,857
1554,3836,1536
1554,64414,778
1556,3836,1522
1556,64420,670
1559,3836,1150
1559,64434,849
1561,3836,998
1561,64438,753
1563,3836,1047
1563,64442,735
1565,3836,1871
1565,64446,1170
1567,3836,1192
1567,64455,1022
1569,3836,1062
1569,64461,758
1571,3836,2066
1571,64466,814
1574,3836,1016
1574,64474,735
1576,3836,1188
1576,64478,872
1578,3836,1644
1578,64482,961
1580,3836,1163
1580,64494,731
1582,3836,989
1582,64498,812
1584,3836,1021
1584,64502,695
1586,3836,1287
1586,64508,787
1588,3836,1486
1588,64519,782
1590,3836,650
1590,64523,731
1592,3836,1229
1592,64527,883
1594,3836,1100
1594,64531,807
1597,3836,1044
1597,64538,677
1599,3836,1653
1599,64542,908
1601,3836,1216
1601,64550,692
1603,3836,1401
1603,64554,780
1605,3836,1823
1605,64558,858
1607,3836,1172
1607,64567,758
1609,3836,1166
1609,64571,746
1611,3836,1222
1611,64577,882
1613,3836,1047
1613,64581,914
1615,3836,1183
1615,64585,856
1618,3836,1316
1618,64590,1039
1620,3836,967
1620,64596,799
1622,3836,1184
1622,64607,702
1624,3836,2137
1624,64611,712
1626,3836,1933
1626,64615,809
1628,3836,1231
1628,64621,1083
1630,3836,886
1630,64632,692
1632,3836,1658
1632,64636,805
1634,3836,2205
1634,64642,1124
1637,3836,1024
1637,64647,774
1639,3836,1413
1639,64651,817
1641,3836,1326
1641,64655,995
1643,3836,939
1643,64659,611
1645,3836,971
1645,64663,703
1647,3836,1416
1647,64667,804
1649,3836,2215
1649,64671,686
1651,3836,1022
1651,64675,772
1653,3836,1371
1653,64679,870
1655,3836,1090
1655,64691,893
1657,3836,1471
1657,64695,619
1659,3836,916
1659,64699,770
1661,3836,919
1661,64703,707
1664,3836,1118
1664,64714,701
1666,3836,1411
1666,64722,852
1668,3836,1154
1668,64727,1122
1670,3836,1296
1670,64731,770
1672,3836,1622
1672,64735,945
1674,3836,1252
1674,64739,728
1676,3836,1269
1676,64744,698
1678,3836,1579
1678,64748,835
1680,3836,720
1680,64752,612
1682,3836,1725
1682,64758,1018
1684,3836,1136
1684,64762,871
1686,3836,1469
1686,64766,846
1688,3836,2220
1688,64770,1170
1690,3836,1115
1690,64774,725
1692,3836,1446
1692,64781,740
1694,3836,1521
1694,64785,1079
1697,3836,1105
1697,64791,879
1699,3836,1280
1699,64798,744
1701,3836,1181
1701,64802,800
1703,3836,1087
1703,64810,807
1705,3836,990
1705,64816,774
1707,3836,1312
1707,64822,978
1709,3836,1278
1709,64826,937
1711,3836,1018
1711,64830,743
1713,3836,877
1713,64834,783
1715,3836,1457
1715,64838,859
1717,3836,1003
1717,64845,717
1719,3836,1119
1719,64849,810
1721,3836,1072
1721,64855,856
1723,3836,1083
1723,64859,802
1725,3836,1800
1725,64863,1107
1727,3836,797
1727,64867,648
1729,3836,904
1729,64871,692
1732,3836,1622
1732,64876,849
1734,3836,1515
1734,64880,876
1736,3836,1315
1736,64890,829
1738,3836,1092
1738,64894,878
1740,3836,980
1740,64898,702
1742,3836,1781
1742,64902,883
1744,3836,1353
1744,64909,870
1746,3836,1302
1746,64913,751
1748,3836,885
1748,64917,961
1750,3836,1870
1750,64921,898
1752,3836,1083
1752,64926,972
1754,3836,1727
1754,64930,1151
1756,3836,1231
1756,64934,904
1759,3836,1818
1759,64939,945
1761,3836,1627
1761,64943,936
1763,3836,951
1763,64947,644
1765,3836,929
1765,64955,701
1767,3836,1155
1767,64966,811
1769,3836,1132
1769,64970,797
1771,3836,1098
1771,64974,853
1773,3836,1144
1773,64978,947
1775,3836,1064
1775,64982,697
1777,3836,1150
1777,64986,1134
1779,3836,1151
1779,64995,787
1781,3836,1888
1781,64999,787
1785,3836,1091
1785,65010,919
1787,3836,2061
1787,65014,938
1789,3836,1046
1789,65018,681
1791,3836,1403
1791,65022,924
1793,3836,1757
1793,65026,854
1795,3836,1650
1795,65030,912
1797,3836,983
1797,65034,742
1799,3836,1318
1799,65038,871
1801,3836,1200
1801,65042,738
1804,3836,1852
1804,65047,764
1806,3836,1237
1806,65051,823
1808,3836,1238
1808,65055,1178
1810,3836,1350
1810,65065,808
1812,3836,745
1812,65072,698
1814,3836,1738
1814,65077,819
1816,3836,868
1816,65082,739
1818,3836,892
1818,65086,686
1820,3836,1244
1820,65090,708
1822,3836,1702
1822,65097,798
1824,3836,1388
1824,65103,757
1826,3836,1319
1826,65108,866
1828,3836,1668
1828,65112,720
1830,3836,1683
1830,65117,793
1833,3836,989
1833,65125,681
1835,3836,1156
1835,65129,789
1837,3836,1082
1837,65138,669
1839,3836,1142
1839,65145,782
1841,3836,1225
1841,65152,691
1843,3836,1421
1843,65160,976
1845,3836,2932
1845,65164,764
1847,3836,2020
1847,65183,916
1849,3836,1081
1849,65188,982
1852,3836,2108
1852,65193,650
1854,3836,1011
1854,65201,799
1856,3836,1184
1856,65214,699
1858,3836,1369
1858,65219,850
1860,3836,1202
1860,65223,910
1862,3836,976
1862,65227,676
1864,3836,1370
1864,65231,844
1866,3836,1259
1866,65237,844
1868,3836,1782
1868,65245,710
1870,3836,933
1870,65250,831
1872,3836,1331
1872,65254,908
1874,3836,889
1874,65258,676
1877,3836,1311
1877,65265,771
1879,3836,1999
1879,65269,776
1881,3836,1438
1881,65274,705
1883,3836,1260
1883,65280,710
1885,3836,924
1885,65284,668
1887,3836,1152
1887,65288,653
1889,3836,2213
1889,65292,1037
1891,3836,1290
1891,65296,874
1893,3836,1067
1893,65304,749
1895,3836,1060
1895,65309,729
1897,3836,1369
1897,65313,836
