Stream index,Source Port,stream_size
1089,443,5656
1089,50169,2183
1091,443,5436
1091,50172,2139
1092,443,5722
1092,50175,2123
1095,443,5667
1095,50179,2179
1097,443,5627
1097,50182,2096
1098,443,5662
1098,50184,2119
1099,443,5534
1099,50187,1999
1100,443,5787
1100,50189,2188
1102,443,5701
1102,50192,2188
1103,443,5709
1103,50194,2126
1107,443,5653
1107,50200,2082
1108,443,5457
1108,50202,1988
1111,443,5565
1111,50206,2141
1112,443,5786
1112,50208,2224
1113,443,5514
1113,50211,2000
1116,443,5811
1116,50215,2242
1117,443,5564
1117,50217,2060
1118,443,5695
1118,50219,2258
1119,443,5507
1119,50221,2092
1120,443,5611
1120,50224,2153
1123,443,5489
1123,50228,2024
1125,443,5525
1125,50231,2109
1126,443,5631
1126,50233,2043
1127,443,5706
1127,50236,2194
1143,443,5502
1143,50252,2068
1148,443,5580
1148,50258,2020
1157,443,5820
1157,50268,2026
1158,443,5558
1158,50271,2024
1160,443,5618
1160,50274,2067
1168,443,5696
1168,50283,2258
1171,443,5564
1171,50287,1971
1173,443,5729
1173,50290,2197
1174,443,5559
1174,50293,2141
1175,443,5521
1175,50295,1959
1180,443,5510
1180,50301,2079
1182,443,5625
1182,50304,2169
1189,443,5623
1189,50313,2154
1190,443,5755
1190,50315,2045
1191,443,5903
1191,50317,2132
1202,443,5786
1202,50329,2035
1203,443,5521
1203,50332,2044
1206,443,5837
1206,50336,2151
1207,443,5693
1207,50338,2009
1208,443,5558
1208,50340,2034
1209,443,5626
1209,50342,2084
1210,443,5571
1210,50345,2028
1211,443,5509
1211,50347,2012
1215,443,5681
1215,50352,2031
1216,443,5701
1216,50354,2119
1217,443,5840
1217,50357,2121
1220,443,5577
1220,50361,2040
1221,443,5646
1221,50363,2241
1222,443,5748
1222,50365,2153
1223,443,5589
1223,50368,2232
1224,443,5677
1224,50370,2174
1227,443,5945
1227,50374,2128
1231,443,5736
1231,50379,2210
1232,443,5646
1232,50382,2137
1233,443,5530
1233,50384,2161
1236,443,5683
1236,50388,2130
1239,443,5597
1239,50392,2022
1240,443,5708
1240,50394,2410
1241,443,5679
1241,50397,2050
1244,443,5673
1244,50401,2258
1245,443,5659
1245,50403,2054
1246,443,5580
1246,50405,2312
1247,443,5527
1247,50408,2087
1250,443,5557
1250,50412,2056
1254,443,5675
1254,50417,2180
1255,443,5889
1255,50419,2339
1256,443,5528
1256,50422,2114
1262,443,5720
1262,50429,2306
1263,443,5674
1263,50431,2127
1264,443,5721
1264,50433,2152
1265,443,5670
1265,50436,2173
1268,443,5521
1268,50440,2043
1270,443,5606
1270,50443,2129
1271,443,5628
1271,50445,2141
1272,443,5641
1272,50447,2268
1274,443,5777
1274,50451,1986
1275,443,5766
1275,50453,2051
1277,443,5504
1277,50456,2025
1278,443,5493
1278,50458,2016
1281,443,5569
1281,50463,2040
1284,443,5690
1284,50467,2189
1285,443,5798
1285,50469,2386
1290,443,5750
1290,50475,2017
1291,443,5608
1291,50478,2157
1294,443,5770
1294,50482,2184
1295,443,5844
1295,50484,2167
1298,443,5582
1298,50488,2023
1299,443,5882
1299,50490,2133
1300,443,5747
1300,50493,2128
1301,443,5539
1301,50495,2035
1302,443,5656
1302,50497,2125
1305,443,5596
1305,50501,2099
1306,443,5722
1306,50504,2215
1308,443,5543
1308,50507,2118
1311,443,5698
1311,50511,2015
1315,443,5655
1315,50516,2046
1316,443,5510
1316,50519,2035
1327,443,5712
1327,50531,2144
1328,443,5699
1328,50533,2065
1330,443,5802
1330,50536,2152
1331,443,5639
1331,50538,2028
1335,443,5732
1335,50544,2442
1341,443,5716
1341,50551,2159
1342,443,5568
1342,50553,2017
1343,443,5442
1343,50555,1949
1344,443,5564
1344,50558,2051
1350,443,5540
1350,50565,2108
1355,443,5640
1355,50571,2202
1357,443,5660
1357,50574,2061
1358,443,5575
1358,50577,2098
1363,443,5605
1363,50583,2081
1365,443,5595
1365,50586,2113
1366,443,5592
1366,50588,2048
1371,443,5635
1371,50594,2129
1375,443,5802
1375,50600,2160
1376,443,5748
1376,50602,2021
1377,443,5624
1377,50604,2055
1379,443,5656
1379,50607,2103
1382,443,5554
1382,50612,2052
1383,443,5698
1383,50614,2058
1387,443,5510
1387,50619,2110
1391,443,5630
1391,50624,2133
1394,443,5550
1394,50629,2082
1395,443,5761
1395,50631,2034
1400,443,5531
1400,50637,2125
1401,443,5738
1401,50639,2119
1409,443,5551
1409,50648,2098
1414,443,5506
1414,50655,1997
1415,443,5591
1415,50657,1984
1417,443,5696
1417,50660,2096
1422,443,5587
1422,50666,2024
1425,443,5562
1425,50671,2168
1428,443,5569
1428,50675,2083
1429,443,5550
1429,50677,2018
1433,443,5494
1433,50682,2013
1435,443,5782
1435,50686,2119
1440,443,5837
1440,50692,2142
1441,443,5475
1441,50694,2070
1445,443,5531
1445,50699,2000
1450,443,5614
1450,50705,2116
1452,443,5633
1452,50709,2111
1456,443,5714
1456,50714,2351
1457,443,5812
1457,50716,2029
1458,443,5658
1458,50718,2088
1462,443,5585
1462,50724,2158
1467,443,5450
1467,50730,2037
1470,443,5740
1470,50734,2264
1471,443,5800
1471,50736,2155
1472,443,5709
1472,50739,2068
1480,443,5661
1480,50748,2014
1485,443,5873
1485,50754,2075
1491,443,5657
1491,50761,2125
1498,443,5892
1498,50769,2170
1516,443,5478
1516,50789,2014
1521,443,5577
1521,50795,2066
1523,443,5623
1523,50798,2002
1532,443,5691
1532,50808,1987
1533,443,5656
1533,50811,2027
1540,443,5625
1540,50819,1990
1542,443,5557
1542,50822,2077
1544,443,5680
1544,50825,2146
1545,443,5507
1545,50828,1995
1546,443,5599
1546,50830,2229
1549,443,5631
1549,50834,2214
1551,443,5724
1551,50837,2307
1552,443,5646
1552,50840,2113
1554,443,5800
1554,50843,2120
1557,443,5595
1557,50847,2216
1558,443,5778
1558,50849,2149
1559,443,5645
1559,50851,1989
1561,443,5669
1561,50855,2111
1562,443,5684
1562,50857,1987
1566,443,5789
1566,50862,2200
1567,443,5659
1567,50864,2169
1570,443,5688
1570,50869,2021
1573,443,5734
1573,50873,2063
1574,443,5652
1574,50875,2320
1575,443,5584
1575,50877,2008
1576,443,5569
1576,50880,1991
1577,443,5636
1577,50882,2139
1578,443,5590
1578,50884,2107
1579,443,5648
1579,50886,2011
1580,443,5669
1580,50888,2159
1584,443,5727
1584,50894,2119
1585,443,5666
1585,50896,2050
1587,443,5601
1587,50899,2026
1588,443,5575
1588,50901,2006
1589,443,5546
1589,50904,2016
1593,443,5664
1593,50909,2115
1594,443,5648
1594,50911,2111
1595,443,5516
1595,50913,2011
1596,443,5667
1596,50916,2093
1602,443,5616
1602,50923,2260
1604,443,5542
1604,50926,2113
1607,443,5636
1607,50930,2142
1609,443,5661
1609,50933,2124
1612,443,5660
1612,50938,2084
1613,443,5568
1613,50940,2041
1619,443,6211
1619,50947,2021
1620,443,5583
1620,50949,2022
1622,443,5587
1622,50953,2052
1624,443,5641
1624,50956,2205
1627,443,5537
1627,50960,2027
1628,443,5630
1628,50962,2043
1630,443,5708
1630,50966,2215
1632,443,5721
1632,50969,2052
1634,443,7141
1634,50972,2099
1635,443,5474
1635,50974,2020
1636,443,5650
1636,50976,1993
1637,443,5695
1637,50979,2274
1640,443,5729
1640,50983,2094
1642,443,5555
1642,50986,2179
1643,443,5820
1643,50988,2191
1648,443,5582
1648,50995,2043
1649,443,5648
1649,50997,2178
1652,443,5540
1652,51001,2033
1655,443,5629
1655,51005,2137
1657,443,5660
1657,51009,2293
1658,443,5816
1658,51011,2267
1659,443,5667
1659,51013,2142
1662,443,5606
1662,51017,2100
1665,443,5549
1665,51022,1975
1666,443,5767
1666,51024,2089
1667,443,5734
1667,51026,2090
1675,443,5670
1675,51035,2085
1680,443,5876
1680,51041,2133
1681,443,5675
1681,51044,2058
1682,443,5762
1682,51046,2163
1686,443,5715
1686,51051,2109
1687,443,5759
1687,51053,2268
1688,443,5576
1688,51056,2169
1694,443,5664
1694,51063,2124
1695,443,5793
1695,51065,2246
1697,443,5589
1697,51068,2307
1700,443,5591
1700,51073,2141
1701,443,5759
1701,51075,2108
1703,443,5681
1703,51078,2034
1706,443,5613
1706,51082,1954
1708,443,7238
1708,51086,2242
1715,443,5589
1715,51094,2087
1716,443,5741
1716,51096,2013
1721,443,5484
1721,51102,1985
1723,443,5570
1723,51105,2108
1728,443,7166
1728,51112,2254
1729,443,5741
1729,51115,2020
1732,443,5731
1732,51121,2129
1734,443,5634
1734,51124,2135
1735,443,5712
1735,51127,2133
1738,443,5779
1738,51131,2064
1743,443,5683
1743,51137,2078
1744,443,5784
1744,51139,2153
1745,443,5628
1745,51142,2105
1750,443,5598
1750,51148,2033
1754,443,5874
1754,51154,2167
1755,443,5691
1755,51156,2216
1757,443,5602
1757,51160,2028
1760,443,5719
1760,51164,2046
1762,443,5581
1762,51167,2130
1764,443,5546
1764,51170,2085
1767,443,5648
1767,51174,2089
1769,443,5652
1769,51178,2172
1771,443,5617
1771,51182,2127
1772,443,7015
1772,51184,2113
1777,443,5745
1777,51190,2100
1779,443,5883
1779,51194,2235
1784,443,5505
1784,51200,1957
1785,443,5550
1785,51202,2103
1786,443,5606
1786,51204,2010
1789,443,5536
1789,51209,2094
1793,443,5619
1793,51214,2081
1795,443,5691
1795,51217,2093
1796,443,5708
1796,51219,2073
1797,443,5645
1797,51221,2139
1798,443,5690
1798,51224,2116
1801,443,5609
1801,51228,2173
1802,443,5737
1802,51230,2014
1807,443,5502
1807,51236,2005
1808,443,5803
1808,51239,2124
1825,443,5598
1825,51257,2091
1828,443,5587
1828,51261,2032
1835,443,5628
1835,51270,2001
1836,443,5796
1836,51273,2044
1837,443,5685
1837,51275,2425
1840,443,5625
1840,51279,2048
1846,443,5746
1846,51286,2109
1848,443,5607
1848,51289,2162
1849,443,5533
1849,51292,2069
1850,443,5510
1850,51294,2033
1851,443,5591
1851,51296,2022
1853,443,5727
1853,51299,2094
1857,443,5584
1857,51305,2191
1858,443,7006
1858,51307,2098
1862,443,5633
1862,51312,2248
1864,443,5718
1864,51315,2193
1865,443,5700
1865,51318,2045
1866,443,5560
1866,51320,2168
1871,443,5655
1871,51326,2084
1872,443,5481
1872,51328,2021
1873,443,5637
1873,51330,2091
1874,443,5752
1874,51333,2109
1876,443,5834
1876,51336,2176
1878,443,5612
1878,51339,2083
1879,443,5847
1879,51341,2041
1880,443,5660
1880,51344,2232
1883,443,5644
1883,51348,2058
1885,443,5508
1885,51352,2061
1886,443,5660
1886,51354,2074
1887,443,5644
1887,51357,2143
1890,443,5632
1890,51361,2086
1891,443,5559
1891,51363,2066
1895,443,5540
1895,51368,2038
1896,443,5483
1896,51370,2071
1898,443,5595
1898,51374,2093
1899,443,5528
1899,51376,2099
1901,443,5789
1901,51379,2233
1903,443,5668
1903,51382,1934
1908,443,5654
1908,51389,2020
1911,443,5760
1911,51393,2302
1912,443,5610
1912,51395,2116
1913,443,5523
1913,51397,2473
1914,443,5537
1914,51400,2004
1915,443,5822
1915,51402,1977
1920,443,5618
1920,51408,2097
1923,443,5786
1923,51412,2075
1924,443,5714
1924,51414,2169
1925,443,5777
1925,51417,2128
1926,443,5583
1926,51419,2127
1927,443,5492
1927,51421,2062
1928,443,5693
1928,51423,2290
1929,443,5794
1929,51426,2030
1935,443,5622
1935,51433,2153
1936,443,5711
1936,51435,2020
1937,443,5719
1937,51437,2092
1939,443,5675
1939,51441,2080
1941,443,5748
1941,51444,2274
1944,443,5730
1944,51448,2153
1945,443,5755
1945,51450,2101
1949,443,5511
1949,51456,2010
1952,443,5805
1952,51460,2318
1956,443,5570
1956,51465,2205
1958,443,5694
1958,51468,2127
1959,443,5487
1959,51470,2004
1960,443,5684
1960,51473,2191
1961,443,5747
1961,51475,2249
1966,443,5741
1966,51481,2228
1967,443,5729
1967,51483,2127
1970,443,5578
1970,51488,1987
1971,443,5610
1971,51490,2008
1973,443,5772
1973,51493,2150
1974,443,7142
1974,51495,2091
1975,443,5533
1975,51498,1973
1976,443,5713
1976,51500,2057
1977,443,5692
1977,51502,2147
1978,443,5726
1978,51504,2052
1979,443,5709
1979,51507,2044
1989,443,5599
1989,51518,2053
1990,443,5718
1990,51520,2084
1992,443,5574
1992,51523,2148
1993,443,5666
1993,51525,2085
1994,443,5529
1994,51528,2005
2000,443,5612
2000,51535,2140
2001,443,5448
2001,51537,2068
2002,443,5497
2002,51539,2058
2005,443,5820
2005,51544,2307
2011,443,5729
2011,51551,2255
2014,443,5604
2014,51555,2077
2021,443,5746
2021,51563,2123
2024,443,5653
2024,51568,2060
2026,443,5724
2026,51571,2148
2027,443,5630
2027,51573,2224
2028,443,5616
2028,51575,2054
2032,443,5700
2032,51580,2107
2037,443,5604
2037,51588,2022
2038,443,5723
2038,51590,2092
2039,443,5669
2039,51592,2087
2041,443,5533
2041,51595,2054
2042,443,5757
2042,51598,2162
2045,443,5654
2045,51602,2106
2050,443,5565
2050,51608,2018
2060,443,5663
2060,51619,2175
2065,443,5677
2065,51626,2027
2071,443,5713
2071,51633,2091
2076,443,5662
2076,51639,2147
2077,443,5673
2077,51641,2087
2083,443,5593
2083,51649,2063
2084,443,5515
2084,51651,2165
2085,443,5609
2085,51653,2181
2089,443,5768
2089,51658,2079
2095,443,5713
2095,51665,2268
2096,443,5639
2096,51668,2094
2098,443,5570
2098,51671,2033
2099,443,5792
2099,51673,2045
2103,443,5663
2103,51678,2112
2105,443,5676
2105,51682,2304
2110,443,5624
2110,51688,2031
2111,443,5679
2111,51690,2106
2118,443,5912
2118,51698,2349
2120,443,5498
2120,51702,2087
2122,443,5675
2122,51705,2116
2124,443,5719
2124,51708,2256
2126,443,5586
2126,51711,1964
2127,443,5697
2127,51713,2032
2131,443,5559
2131,51719,2095
2136,443,5667
2136,51726,2027
2137,443,5594
2137,51728,2079
2138,443,5694
2138,51730,2155
2139,443,5694
2139,51734,2169
2147,443,5557
2147,51743,1976
2150,443,5476
2150,51747,2073
2153,443,5526
2153,51751,2036
2155,443,5682
2155,51755,2034
2160,443,5878
2160,51761,2085
2166,443,5499
2166,51768,2341
2174,443,5648
2174,51777,2073
2175,443,5665
2175,51779,2212
2176,443,5534
2176,51782,2057
2177,443,5717
2177,51784,2027
2179,443,5724
2179,51787,2130
2180,443,5579
2180,51789,1963
2183,443,5824
2183,51794,2255
2184,443,5618
2184,51796,2148
2186,443,5790
2186,51799,2137
2187,443,5801
2187,51801,2369
2191,443,5718
2191,51807,2062
2196,443,5668
2196,51813,2057
2197,443,5895
2197,51815,2290
2198,443,5713
2198,51817,2156
2200,443,5663
2200,51821,2067
2201,443,5606
2201,51823,2115
2205,443,5655
2205,51828,2106
2207,443,5567
2207,51831,2081
2208,443,5604
2208,51833,2233
2209,443,5674
2209,51836,2214
2212,443,5534
2212,51840,2060
2218,443,5575
2218,51847,2086
2219,443,5848
2219,51849,2086
2221,443,5559
2221,51853,2046
2222,443,5589
2222,51855,2103
2223,443,5660
2223,51857,2147
2224,443,5589
2224,51859,2109
2225,443,5872
2225,51862,2308
2227,443,5476
2227,51865,1991
2228,443,5539
2228,51867,2031
2230,443,5695
2230,51870,2144
2232,443,5720
2232,51873,2165
2233,443,5653
2233,51876,2122
2236,443,5618
2236,51880,2157
2237,443,5531
2237,51882,2025
2240,443,5758
2240,51886,2172
2241,443,5822
2241,51889,2153
2248,443,5661
2248,51897,2070
2251,443,5835
2251,51901,2224
2252,443,5760
2252,51903,2175
2254,443,5722
2254,51907,2227
2258,443,5703
2258,51912,2346
2259,443,5745
2259,51914,2179
2265,443,5916
2265,51921,2202
2270,443,5864
2270,51928,2197
2273,443,6939
2273,51932,1999
2279,443,5486
2279,51939,1988
2282,443,5787
2282,51943,2108
2283,443,5553
2283,51945,2108
2285,443,5627
2285,51949,2146
2287,443,5547
2287,51952,2212
2290,443,5487
2290,51956,2024
2291,443,5620
2291,51958,2357
2295,443,5555
2295,51964,2096
2298,443,5687
2298,51968,2092
2310,443,5705
2310,51981,2186
2313,443,5832
2313,51985,2199
2314,443,5567
2314,51988,2012
2315,443,5607
2315,51990,2197
2320,443,5783
2320,51996,2149
2322,443,5668
2322,51999,2189
2323,443,5638
2323,52001,2059
2324,443,5671
2324,52004,2154
2325,443,5574
2325,52006,2055
2328,443,5792
2328,52010,2075
2329,443,5664
2329,52012,2120
2330,443,5710
2330,52015,2359
2331,443,5577
2331,52017,2109
2341,443,5602
2341,52028,2025
2344,443,5700
2344,52032,2118
2346,443,5632
2346,52036,2002
2347,443,5436
2347,52038,2019
2352,443,5646
2352,52044,2033
2353,443,5810
2353,52046,2107
2354,443,5709
2354,52049,2068
2357,443,5698
2357,52053,2151
2359,443,5765
2359,52056,2053
2361,443,5627
2361,52059,2104
2362,443,5604
2362,52061,2014
2363,443,5498
2363,52064,2088
2364,443,5589
2364,52066,2006
2368,443,5551
2368,52071,2079
2371,443,5616
2371,52075,2030
2375,443,5675
2375,52081,2231
2379,443,5850
2379,52086,2069
2385,443,5805
2385,52093,2190
2387,443,5671
2387,52096,2241
