Stream index,Source Port,stream_size
1612,3836,1540
1612,49338,876
1613,3836,1711
1613,49347,829
1615,3836,1676
1615,49352,878
1616,3836,1249
1616,49357,702
1623,3836,2068
1623,49377,883
1624,3836,1632
1624,49381,870
1626,3836,1815
1626,49388,751
1627,3836,1314
1627,49390,961
1634,3836,1487
1634,49682,898
1635,3836,1220
1635,49693,972
1636,3836,1926
1636,49703,1151
1638,3836,1626
1638,49714,904
1639,3836,1926
1639,49730,945
1640,3836,1678
1640,49733,936
1642,3836,1031
1642,49742,644
1649,3836,1170
1649,49767,701
1650,3836,1899
1650,49775,811
1651,3836,1229
1651,49782,797
1652,3836,1537
1652,49786,853
1660,3836,1760
1660,49805,947
1667,3836,1288
1667,49822,697
1668,3836,1557
1668,49826,1134
1669,3836,1427
1669,49830,787
1671,3836,1399
1671,49835,787
1672,3836,1491
1672,49843,919
1673,3836,1638
1673,49848,938
1674,3836,1270
1674,49850,681
1676,3836,2208
1676,49864,924
1677,3836,1924
1677,49870,854
1678,3836,1702
1678,49884,912
1685,3836,1135
1685,49905,742
1687,3836,1692
1687,49912,871
1694,3836,1570
1694,49929,738
1695,3836,1758
1695,49938,764
1702,3836,1569
1702,49961,823
1710,3836,1576
1710,49990,1178
1711,3836,1661
1711,49995,808
1712,3836,1757
1712,50065,698
1713,3836,2021
1713,50107,819
1715,3836,1431
1715,50115,739
1718,3836,1008
1718,50122,686
1719,3836,1316
1719,50128,708
1721,3836,1988
1721,50136,798
1723,3836,1328
1723,50141,757
1724,3836,1282
1724,50145,866
1725,3836,1424
1725,50150,720
1726,3836,1621
1726,50163,793
1727,3836,1348
1727,50171,681
1729,3836,1615
1729,50176,789
1730,3836,1231
1730,50185,669
1731,3836,1688
1731,50194,782
1732,3836,1318
1732,50201,691
1745,3836,1820
1745,50213,976
1746,3836,1239
1746,50220,764
1747,3836,1561
1747,50223,916
1748,3836,1590
1748,50235,982
1750,3836,1222
1750,50243,650
1751,3836,1577
1751,50252,799
1752,3836,1466
1752,50258,699
1753,3836,1793
1753,50262,850
1755,3836,1495
1755,50267,910
1756,3836,1179
1756,50269,676
1757,3836,1565
1757,50273,844
1764,3836,1468
1764,50301,844
1766,3836,1415
1766,50306,710
1767,3836,1291
1767,50316,831
